,Probability_Home_win,Probability_Draw,Probability_Away_win,home_team,away_team,Pinnacle Closing Home Win Odds,Pinnacle Closing Draw Odds,Pinnacle Closing Away Win Odds,implied home win prob,implied draw prob,implied away win prob,Total_implied_probability,match_result,Correct_EV_Home_Win,Correct_EV_Draw,Correct_EV_Away_Win,Highest_EV_Bet,Highest_EV_Value,Best_Bet_Odds,Best_Bet_Type,Best_Bet_Outcome,Positive_EV_Outcomes,implied_match_result
70,0.1771417304018624,0.2052381379658116,0.617620131632326,burnley,chelsea,5.2,4.07,1.69,19.23076923076923,24.570024570024568,59.171597633136095,102.97239143392989,2,-0.7886300191031541,-1.6468077847914673,0.4377802245863087,Correct_EV_Away_Win,0.4377802245863087,,No Bet,0.0,6.899999999999999,2
71,0.4305671145740471,0.2983911518177909,0.271041733608162,crystal palace,nott'ham forest,2.34,3.12,3.64,42.73504273504274,32.05128205128205,27.47252747252747,102.25885225885227,1,0.0752704810327014,-0.6901960632849233,-0.13408089666290124,Correct_EV_Home_Win,0.0752704810327014,,No Bet,0.0,-10.0,0
72,0.5780495844849616,0.2157711013674776,0.2061793141475608,everton,bournemouth,1.93,3.78,4.18,51.81347150259068,26.45502645502646,23.923444976076556,102.1919429336937,0,1.1563569805597584,-1.8438523683093475,-1.3817046686319596,Correct_EV_Home_Win,1.1563569805597584,,No Bet,0.0,9.3,0
73,0.6654821489202821,0.1946465908669825,0.1398712602127353,fulham,sheffield utd,1.52,4.56,6.57,65.78947368421053,21.92982456140351,15.220700152207002,102.93999839782104,0,0.11532866358828864,-1.1241154564655984,-0.8104582040232895,Correct_EV_Home_Win,0.11532866358828864,,No Bet,0.0,5.199999999999999,0
74,0.1552929910451445,0.2122993383690292,0.6324076705858261,luton town,tottenham,6.8,5.15,1.45,14.705882352941178,19.41747572815534,68.96551724137932,103.08887532247583,2,0.5599233910698249,0.9334159260050043,-0.8300887765055212,Correct_EV_Draw,0.9334159260050043,,No Bet,0.0,-20.0,2
75,0.6569943111427738,0.1648855739275802,0.1781201149296458,manchester utd,brentford,1.63,4.33,5.41,61.34969325153374,23.094688221709006,18.484288354898336,102.92866982814108,0,0.7090072716272129,-2.860454648935778,-0.363701782306161,Correct_EV_Home_Win,0.7090072716272129,,No Bet,0.0,6.299999999999997,0
76,0.4132358051688515,0.2400961794203452,0.3466680154108032,arsenal,manchester city,3.0,3.39,2.56,33.33333333333333,29.49852507374631,39.0625,101.89435840707964,0,2.3970741550655443,-1.8607395176502974,-1.1252988054834363,Correct_EV_Home_Win,2.3970741550655443,,No Bet,0.0,20.0,2
77,0.3474598153124245,0.213936320592644,0.4386038640949314,brighton,liverpool,3.26,4.19,2.1,30.67484662576687,23.86634844868735,47.61904761904761,102.16024269350183,1,1.3271899791850368,-1.0360681671682155,-0.7893188540064404,Correct_EV_Home_Win,1.3271899791850368,,No Bet,0.0,-10.0,2
78,0.3403060651711509,0.2149239394052759,0.4447699954235731,west ham,newcastle utd,3.58,3.73,2.11,27.932960893854748,26.80965147453083,47.39336492890995,102.13597729729554,1,2.1829571331272035,-1.9833370601832083,-0.6153530965626093,Correct_EV_Home_Win,2.1829571331272035,,No Bet,0.0,-10.0,2
79,0.2886097231457775,0.2513486375414652,0.4600416393127573,wolves,aston villa,3.7,3.68,2.08,27.027027027027025,27.173913043478258,48.07692307692307,102.27786314742835,1,0.6785597563937671,-0.7503701384740813,-0.431133902294647,Correct_EV_Home_Win,0.6785597563937671,,No Bet,0.0,-10.0,2
