home_team_elo,away_team_elo,home_xG_to_date,away_xG_to_date,home_xG_against_to_date,away_xG_against_to_date,home_goals_scored_to_date,away_goals_scored_to_date,home_goals_conceded_to_date,away_goals_conceded_to_date,home_points_to_date,away_points_to_date,home_form,away_form,match_result
1974.95031738,1775.52526855,1.9,4.0,0.6,1.7999999999999998,3,7,1,2,3,6,0.0,0.0,2
1675.4967041,1630.20825195,1.9,1.7,2.4,4.4,0,7,3,7,0,3,0.0,0.0,2
1811.04370117,1673.68103027,3.2,2.1,3.2,2.8,5,2,3,3,3,3,0.0,0.0,1
1669.17089844,1782.69641113,3.0,2.0,2.7,2.9,1,3,4,3,0,3,0.0,0.0,0
1579.14025879,1627.83874512,1.8,1.0,3.3,0.9,3,1,7,0,0,3,0.0,0.0,2
2000.12207031,1811.26867676,4.800000000000001,3.0,1.2,2.1,6,5,3,1,6,6,0.0,0.0,0
1815.06933594,1694.03198242,4.1,3.1,3.8,4.0,6,5,6,3,4,6,0.0,0.0,0
1743.82592773,1661.48156738,7.0,5.4,1.8,3.2,8,6,3,6,9,3,0.0,0.0,0
1641.18554688,1952.78857422,2.9,2.8,5.8,3.5,8,5,7,6,6,3,0.0,0.0,1
1679.04284668,1706.42272949,3.1,1.9,5.7,1.7999999999999998,3,2,4,5,4,0,0.0,0.0,0
1807.7097168,1666.13818359,4.3,3.3,4.800000000000001,3.6,6,0,4,4,6,0,0.0,0.0,0
1641.77258301,2005.29968262,2.4,7.5,1.6,2.5,4,9,0,4,6,9,0.0,0.0,0
1799.30566406,1690.32470703,6.9,5.4,2.7,3.2,12,5,4,4,9,3,0.0,0.0,2
1848.07385254,1809.74047852,2.7,6.1,4.1,4.2,4,6,5,4,3,4,0.0,0.0,2
1711.10119629,1585.34521484,3.5,1.3,3.7,8.7,3,5,6,11,3,1,0.0,0.0,0
1763.16113281,1566.82507324,2.5,2.5,5.3,4.699999999999999,3,3,7,10,3,0,0.0,0.0,0
1823.93395996,1717.05957031,6.800000000000001,4.699999999999999,4.0,3.9,10,5,6,6,7,6,0.0,0.0,1
1751.31311035,1970.78283691,8.6,9.3,3.1,5.2,12,11,5,11,12,9,0.0,0.0,1
1946.1237793,1811.67236328,4.0,4.9,5.9,5.0,6,8,7,5,4,9,0.0,0.0,0
1690.57775879,1825.89160156,4.9,3.6,6.1000000000000005,7.5,6,5,5,11,7,3,0.0,0.0,2
1685.16723633,1653.99438477,3.3000000000000003,6.7,6.7,4.8,5,8,7,10,6,3,0.0,0.0,1
1779.24963379,1676.28942871,7.499999999999999,5.1,4.699999999999999,3.4,12,11,7,2,9,9,0.0,0.0,2
1662.17553711,1563.79821777,3.5,3.4,4.2,5.9,1,3,6,11,0,0,0.0,0.0,1
1831.92260742,1710.3807373,9.5,7.4,5.1000000000000005,3.8,12,8,5,4,7,6,0.0,0.0,1
1647.85021973,1766.18798828,5.3,3.7,7.0,6.2,9,4,8,7,7,6,0.0,0.0,2
1579.38684082,1694.88781738,1.5,2.3,9.9,3.6,5,3,13,8,1,0,0.0,0.0,1
1697.99694824,1652.54064941,5.8,6.3,4.0,7.4,12,9,2,9,12,7,1.4,2.0,2
1577.75646973,1693.84655762,4.9,4.1000000000000005,7.6,8.4,4,6,12,8,1,7,0.4,1.2,2
1980.85180664,1669.06201172,11.9,5.199999999999999,6.4,5.699999999999999,13,2,13,7,10,1,2.6,1.2,0
1857.42102051,1829.97412109,5.9,8.6,8.4,5.9,9,13,12,9,6,8,1.0,2.4,1
1724.90808105,1963.61413574,9.3,5.3,5.5,6.8,11,7,7,7,7,7,1.4,1.8,1
1822.73681641,1781.93603516,5.8,8.1,6.300000000000001,5.4,8,12,6,8,9,9,2.4,1.4,2
1731.33239746,1766.61462402,6.6,9.8,5.7,5.7,8,14,9,7,7,13,1.4,1.4,0
1782.34204102,1691.50292969,4.1,5.8,7.2,8.4,5,7,7,9,9,7,0.8,1.4,1
1666.15979004,1592.27856445,8.4,2.3,5.6,11.0,9,5,11,13,4,2,1.4,0.4,1
1702.84069824,1842.87402344,3.4,11.2,4.4,7.0,3,15,8,8,1,8,1.2,1.8,2
1785.84106445,1706.33447266,4.8,6.6000000000000005,7.5,9.5,6,8,8,9,10,10,0.8,1.2,0
1704.46203613,1845.58056641,4.4,8.8,5.0,6.5,3,13,9,9,1,9,1.2,2.4,2
1990.51208496,1737.07470703,14.2,9.6,8.0,6.5,15,12,14,8,13,8,2.6,1.4,0
1674.0703125,1970.61279297,6.8,6.3,8.0,7.1,3,8,9,8,1,8,1.2,1.8,2
1687.51098633,1749.70825195,7.2,7.3,6.7,6.1000000000000005,12,10,5,9,12,10,1.4,1.4,2
1877.63330078,1820.20324707,6.5,6.5,8.6,7.0,9,8,12,7,7,9,1.0,2.4,2
1701.44250488,1761.67724609,6.1000000000000005,10.2,9.1,6.4,8,14,10,9,8,13,1.4,1.4,0
1841.12817383,1670.10522461,11.8,8.9,8.0,6.0,16,10,8,12,11,5,1.8,1.4,0
1578.70690918,1601.77148438,6.0,2.7,10.1,11.5,5,6,14,14,1,3,0.4,0.4,0
1676.46508789,1802.62866211,9.0,8.799999999999999,8.8,6.1,12,13,9,8,10,12,2.0,1.4,2
1671.99133301,1700.85021973,9.2,4.9,7.7,5.9,11,3,14,12,5,1,1.4,1.2,1
1762.21875,1715.76208496,8.0,9.0,8.0,10.6,14,10,12,11,13,11,1.4,1.4,0
1864.44091797,1676.97277832,9.7,7.3,7.0,9.6,16,3,9,10,12,1,2.4,1.2,0
1703.8848877,1672.3659668,7.300000000000001,11.1,10.8,11.7,8,13,11,13,10,10,1.2,2.0,0
1758.12219238,1858.57263184,11.7,6.9,9.3,9.6,15,9,11,13,13,7,1.4,1.0,2
1740.24194336,1595.41516113,9.9,7.5,8.2,10.6,13,7,10,14,8,4,1.4,0.4,0
1838.49658203,1685.76501465,7.5,9.1,7.4,7.4,9,15,7,9,12,12,2.4,1.4,2
1823.21496582,1799.05517578,11.7,6.1,8.2,8.2,17,8,9,8,15,13,1.4,0.8,0
1981.78881836,2009.21520996,7.9,15.9,7.6,8.3,9,17,8,15,11,16,1.8,2.6,1
1595.82775879,1853.67468262,3.2,13.5,13.0,8.3,6,18,16,9,3,14,0.4,1.8,2
1707.10498047,1672.07275391,10.9,10.7,8.9,8.2,18,11,9,14,15,6,1.4,1.4,2
1867.10644531,1592.91748047,8.4,4.0,10.0,14.9,12,6,14,17,10,3,1.0,0.4,0
1707.09851074,1870.15246582,9.3,11.9,11.3,7.4,10,20,13,10,11,15,1.4,2.4,2
1856.58508301,1981.80700684,15.4,9.3,9.1,8.8,19,10,9,9,17,12,1.8,1.8,0
1591.43115234,1749.58850098,9.2,12.1,11.9,10.8,7,16,15,14,4,13,0.4,1.4,2
1660.91833496,1817.15661621,11.9,9.0,12.6,9.2,14,9,17,10,10,12,2.0,2.4,1
2009.19702148,1829.91906738,17.1,13.7,9.7,9.0,18,18,16,9,17,18,2.6,1.4,0
1671.26123047,1744.22607422,7.7,11.2,11.8,9.9,4,14,14,10,1,11,1.2,1.4,2
1700.76879883,1715.33251953,5.4,8.200000000000001,7.4,11.6,3,12,12,12,2,13,1.2,1.2,0
1792.35107422,1770.88232422,6.9,8.7,10.2,8.3,8,16,9,12,13,16,0.8,1.4,1
1705.75830078,1698.83154297,9.7,9.6,13.1,12.8,12,10,13,15,13,11,1.2,1.4,2
1680.0020752,1993.03588867,12.1,20.2,9.7,11.3,13,21,15,16,9,20,1.4,2.6,1
1752.68164062,1662.72888184,14.1,13.7,12.7,13.5,19,14,16,17,16,11,1.4,2.0,2
1969.2557373,1706.93945312,10.7,6.9,9.5,8.9,10,4,11,12,12,5,1.8,1.2,0
1589.14501953,1662.57763672,4.6,8.6,17.3,13.9,6,4,18,15,3,1,0.4,1.2,0
1817.45996094,1789.21838379,9.9,8.4,11.0,11.2,9,9,10,10,13,14,2.4,0.8,2
1878.91589355,1871.95007324,13.4,16.1,7.7,10.5,22,21,10,9,18,20,2.4,1.8,1
1770.61157227,1869.97351074,9.7,10.8,9.8,10.6,17,13,13,14,17,13,1.4,1.0,2
1819.21240234,1584.93432617,15.3,11.1,12.1,13.9,18,9,12,18,18,4,1.4,0.4,2
1749.50598145,1695.7722168,13.3,12.4,10.8,10.3,15,19,10,11,14,15,1.4,1.4,0
1698.61682129,1738.34924316,7.4,15.3,10.6,15.6,4,19,17,17,5,16,1.2,1.4,1
1892.29907227,1670.23352051,14.2,16.6,7.9,14.7,22,15,10,17,19,14,2.4,2.0,0
1966.70556641,1595.67956543,12.4,13.3,10.0,15.1,15,11,11,19,15,7,1.8,0.4,0
1751.85791016,1859.64489746,13.7,12.9,13.3,11.1,17,16,11,16,17,16,1.4,1.0,2
1985.58764648,1795.51257324,20.4,10.2,13.6,12.7,22,11,17,11,21,17,2.6,0.8,0
1649.79724121,1787.9407959,11.5,16.5,15.1,14.3,4,19,16,14,1,18,1.2,1.4,2
1864.92089844,1808.41418457,16.3,11.4,11.3,12.8,21,10,9,12,21,13,1.8,2.4,0
1595.09777832,1689.54101562,5.8,10.3,20.2,14.4,7,12,18,15,6,13,0.4,1.2,2
1683.33178711,1760.94519043,14.4,10.2,9.9,11.9,14,19,16,16,10,17,1.4,1.4,2
1662.37219238,1739.3536377,17.4,15.7,18.8,15.0,16,18,20,14,14,17,2.0,1.4,2
1733.90563965,1883.63244629,17.5,18.3,16.4,8.7,20,25,18,11,17,22,1.4,2.4,0
1857.39709473,1967.20983887,14.6,15.3,13.1,10.3,19,17,17,11,19,18,1.0,1.8,1
1704.06018066,1577.91564941,10.9,6.5,13.4,21.8,12,8,15,23,14,6,1.4,0.4,0
1784.9309082,1682.43151855,10.6,14.9,13.9,10.7,11,20,15,13,17,15,0.8,1.4,2
1796.85424805,1694.73840332,12.0,8.2,13.1,12.8,10,5,14,18,13,6,2.4,1.2,2
1698.40112305,1871.13952637,11.9,16.6,15.1,11.9,17,23,16,9,16,24,1.2,1.8,1
1589.88110352,1980.26416016,13.6,21.6,18.0,14.0,11,26,21,17,7,24,0.4,2.6,1
1792.07055664,1672.32214355,17.9,16.3,14.5,11.3,21,15,15,18,21,10,1.4,1.4,0
1763.63269043,1640.25109863,11.6,11.7,13.8,16.5,21,5,17,18,20,1,1.4,1.2,0
1964.96386719,1573.51916504,16.6,7.1,10.9,22.6,17,9,11,25,19,6,1.8,0.4,1
1773.47094727,1872.5489502,11.7,19.0,15.3,9.9,11,25,16,12,17,22,0.8,2.4,0
1785.37438965,1771.36047363,13.6,13.6,14.5,14.1,10,24,15,17,13,23,2.4,1.4,1
1597.640625,1664.5390625,15.1,17.2,19.8,12.8,12,15,22,21,8,10,0.4,1.4,1
1655.55664062,1708.45654297,19.0,11.7,20.1,14.0,17,14,22,16,14,17,2.0,1.4,0
1799.8536377,1744.98913574,19.4,18.7,15.4,17.1,24,21,15,18,24,20,1.4,1.4,2
1972.5045166,1867.26586914,23.4,17.5,15.5,13.5,27,24,18,10,25,25,2.6,1.8,0
1746.16918945,1702.2746582,17.0,13.5,16.6,16.0,20,18,15,17,20,17,1.4,1.2,1
1693.89135742,1706.21826172,16.3,9.6,11.8,14.4,21,6,13,18,18,9,1.4,1.2,1
1632.52331543,1859.64306641,12.0,15.2,18.5,14.4,5,19,21,17,1,20,1.2,1.0,2
1704.43713379,1977.1730957,14.6,24.4,16.4,16.6,19,29,18,19,18,28,1.2,2.6,2
1759.51171875,1784.04516602,20.1,14.2,17.9,15.7,23,11,18,16,23,14,1.4,2.4,0
1693.6451416,1598.62915039,13.2,16.1,16.7,20.3,16,12,21,22,17,9,1.4,0.4,1
1772.68969727,1956.57165527,14.8,18.8,14.7,11.3,25,18,18,12,24,20,1.4,1.8,2
1663.55053711,1628.87817383,17.7,13.5,13.8,20.4,15,7,21,24,11,1,1.4,1.2,1
1863.28820801,1670.36804199,17.1,21.7,15.9,21.6,22,22,19,24,23,17,1.0,2.0,0
1862.59741211,1785.33105469,18.6,20.2,14.5,16.8,25,24,12,17,25,24,1.8,1.4,2
1581.91149902,1693.25830078,7.5,17.8,24.8,12.1,10,21,26,13,7,19,0.4,1.4,2
1706.85131836,1783.2401123,9.9,12.2,15.9,16.3,6,13,18,17,10,20,1.2,0.8,0
1862.77978516,1744.00671387,20.0,17.4,10.4,17.7,26,21,14,16,22,21,2.4,1.4,0
1776.20861816,1870.24853516,15.6,22.0,16.3,10.8,12,29,18,14,14,25,2.4,2.4,0
1703.8215332,1696.8112793,20.2,14.9,12.1,18.9,24,19,13,25,22,18,1.4,1.2,0
1602.19494629,1768.33215332,17.1,15.5,21.7,15.6,13,25,23,19,10,24,0.4,1.4,1
1800.66589355,1869.20751953,21.9,20.7,17.5,17.7,26,28,17,21,27,26,1.4,1.0,1
1960.92919922,1690.0793457,19.7,14.6,12.0,17.7,19,17,12,22,23,18,1.8,1.4,0
1630.92272949,1767.34814453,14.0,20.7,23.2,19.3,8,25,25,19,2,26,1.2,1.4,2
1664.4486084,1716.18078613,23.5,11.6,25.2,17.4,24,8,30,19,17,13,2.0,1.2,0
1984.79907227,1571.34814453,26.9,7.5,16.9,27.2,36,10,19,29,31,7,2.6,0.4,1
1736.53796387,1661.50598145,17.8,20.5,19.7,14.3,21,16,19,22,21,12,1.4,1.4,1
1773.91064453,1847.26257324,13.7,19.3,18.0,16.2,14,25,19,14,20,25,0.8,1.8,1
1856.9453125,1715.73571777,24.6,24.1,12.8,13.0,30,27,17,13,25,25,2.4,1.4,1
1684.89709473,1801.5715332,15.8,22.8,22.8,19.2,19,28,28,19,18,28,1.2,1.4,1
1664.6706543,1789.51184082,21.6,17.6,15.6,18.9,18,15,24,19,13,17,1.4,2.4,2
1707.75341797,1625.36425781,13.1,15.4,19.3,23.9,8,8,20,26,13,2,1.2,1.2,0
1868.30187988,1774.90112305,22.4,14.6,18.6,18.4,30,15,23,20,27,21,1.0,0.8,0
1764.77709961,1733.37329102,15.7,19.1,16.3,20.8,25,23,19,21,25,22,1.4,1.4,1
1579.9699707,1672.87609863,8.1,25.4,28.7,26.7,11,25,30,30,8,20,0.4,2.0,2
1687.26013184,1976.17724609,14.9,28.4,20.7,17.5,17,37,24,20,18,32,1.4,2.6,1
1772.90673828,1735.35742188,21.4,20.3,20.7,21.4,26,23,19,21,29,23,1.4,1.4,2
1873.15600586,1720.49475098,23.9,24.8,19.1,14.7,31,28,23,14,30,26,1.0,1.4,0
1658.84899902,1770.046875,22.4,15.1,16.7,19.9,18,15,25,21,13,21,1.4,0.8,1
1687.10571289,1620.09265137,16.3,16.1,24.7,24.9,20,8,29,27,19,2,1.2,1.2,0
1846.27209473,1687.71728516,19.7,26.6,17.1,27.2,26,30,15,30,26,23,1.8,2.0,0
1565.12866211,1795.33349609,8.6,18.7,29.9,19.7,11,16,35,19,8,20,0.4,2.4,2
1852.1862793,1963.74841309,26.3,22.7,13.5,12.3,31,21,18,12,26,26,2.4,1.8,2
1693.43273926,1799.36279297,15.4,24.7,22.1,19.7,17,29,24,20,19,29,1.4,1.4,2
1762.79296875,1970.00476074,16.3,29.8,17.5,18.0,25,37,19,20,26,33,1.4,2.6,0
1713.02502441,1876.74841309,14.1,26.0,20.0,20.5,9,33,20,24,16,33,0.0,0.0,2
1612.2845459,1687.15759277,16.5,15.9,25.5,22.7,8,18,29,26,2,19,1.2,1.4,0
1768.01257324,1762.93579102,16.7,21.8,22.1,22.0,18,26,24,20,22,29,0.8,1.4,2
1972.24780273,1660.88330078,25.4,24.6,13.1,18.3,24,21,13,28,29,14,1.8,1.4,0
1852.28308105,1605.75,22.3,17.8,18.2,21.9,29,13,15,23,29,11,1.8,0.4,1
1802.57470703,1694.91394043,22.4,16.900000000000002,20.7,25.1,20,22,19,29,23,22,2.4,1.2,1
1612.45031738,1843.68688965,18.9,27.1,24.3,16.2,14,32,24,21,12,26,0.4,2.4,2
1681.70629883,1659.25720215,27.7,24.8,29.8,20.3,30,21,33,29,23,14,2.0,1.4,2
1805.63793945,1774.9395752,25.3,16.7,20.2,19.0,31,26,21,19,32,29,1.4,1.4,0
1745.32836914,1708.12573242,21.6,15.0,21.8,21.2,24,9,21,21,26,16,1.4,1.2,0
1758.83056641,1557.88757324,17.4,9.6,22.7,33.6,19,11,26,39,22,8,0.8,0.4,2
1957.8581543,1881.64770508,31.3,27.2,18.4,21.4,37,34,21,24,33,36,2.6,1.0,1
1973.8737793,1698.79870605,27.4,17.7,13.3,25.5,25,22,13,29,32,23,1.8,1.2,0
1621.51782227,1845.58276367,18.6,24.7,26.1,19.3,9,30,29,16,5,30,1.2,1.8,2
1798.68981934,1677.92431641,22.8,16.5,21.5,24.8,20,18,19,27,24,19,2.4,1.4,0
1814.64123535,1847.18725586,27.5,28.7,20.8,16.9,33,33,21,21,35,29,1.4,2.4,0
1751.60070801,1571.47119141,23.3,12.0,22.3,35.1,25,14,21,41,29,11,1.4,0.4,0
1608.94995117,1884.65588379,19.6,28.3,25.9,22.6,14,34,25,24,12,37,0.4,1.0,2
1977.91381836,1716.90234375,28.1,26.2,13.4,16.8,29,29,13,16,35,26,0.0,0.0,0
1954.84985352,1701.85339355,32.5,15.5,19.5,22.9,37,9,21,22,34,16,2.6,1.2,2
1713.92614746,1670.15527344,26.8,16.7,20.2,27.2,29,18,18,30,26,19,1.4,1.4,0
1694.75878906,1754.86621094,17.8,25.3,26.2,22.8,22,27,33,22,23,32,1.2,1.4,2
1661.51196289,1672.19189453,17.2,28.0,29.5,31.2,18,30,32,34,19,23,1.4,2.0,2
1765.9362793,1806.4588623,17.3,25.2,21.2,21.7,26,23,21,19,29,27,1.4,2.4,2
1568.20568848,1980.89001465,12.5,31.5,37.1,14.0,15,31,43,13,11,38,0.4,1.8,2
1668.77160645,1606.11364746,26.2,20.5,20.6,27.6,22,15,29,27,17,12,1.4,0.4,1
1716.50854492,1722.56933594,16.6,29.1,24.5,20.7,10,31,22,18,19,29,1.2,1.4,0
1835.80603027,1745.24682617,29.4,18.9,18.3,25.1,33,21,23,29,29,22,2.4,0.8,1
1772.11779785,1826.02246094,22.4,28.9,22.7,21.5,28,35,21,21,32,38,1.4,1.4,1
1887.49230957,1616.33154297,30.0,19.5,23.5,27.1,36,10,25,32,40,5,1.0,1.2,2
1850.76904297,1940.19458008,25.7,34.1,20.2,20.6,33,37,17,22,33,34,1.8,2.6,2
1817.34863281,1872.75183105,27.4,31.1,22.5,24.5,26,37,20,27,30,40,2.4,1.0,1
1687.46252441,1748.56945801,18.5,19.4,29.0,25.8,24,21,36,29,23,23,1.2,0.8,0
1772.82104492,1652.98876953,22.9,18.6,23.9,30.2,29,19,22,34,33,19,1.4,1.4,2
1983.7286377,1631.07202148,33.3,20.5,14.5,28.2,36,12,13,33,41,8,1.8,1.2,0
1755.04650879,1715.01342773,18.1,31.3,23.4,21.2,27,33,24,21,29,29,1.4,1.4,2
1565.3671875,1608.70385742,13.0,21.0,38.9,29.4,15,15,48,27,11,13,0.4,0.4,1
1666.18139648,1841.63513184,28.0,25.8,21.1,22.7,22,34,29,20,18,33,1.4,1.8,0
1832.48352051,1724.0645752,30.1,17.1,18.8,26.7,33,13,23,24,30,22,2.4,1.2,0
1825.31921387,1680.71520996,30.1,28.7,22.0,32.6,36,32,22,35,39,26,1.4,2.0,2
1762.16247559,1949.32849121,28.1,36.6,23.5,20.7,30,40,24,23,35,37,1.4,2.6,2
1871.97167969,1745.27954102,32.7,20.0,25.4,24.0,37,27,27,25,41,29,1.0,1.4,0
1669.75671387,1696.49487305,20.3,19.9,31.0,29.4,21,25,34,36,22,26,1.4,1.2,2
1629.71191406,1565.80126953,20.7,14.0,29.7,40.2,12,17,34,50,8,12,1.2,0.4,0
1739.53710938,1818.12878418,19.8,28.3,27.2,24.1,21,26,30,20,23,31,0.8,2.4,0
1724.78039551,1756.2232666,31.9,28.9,23.1,25.5,34,31,21,27,32,35,1.4,1.4,2
1717.2722168,1985.08862305,17.3,34.8,27.9,14.7,13,37,26,13,22,44,1.2,1.8,2
1608.26965332,1808.24291992,22.3,31.9,30.4,24.1,17,37,29,25,14,39,0.4,1.4,2
1697.79150391,1756.05297852,30.8,23.7,34.4,25.6,35,29,36,24,29,33,2.0,1.4,2
1955.2677002,1677.98449707,38.6,29.6,21.5,21.5,43,23,24,29,40,21,2.6,1.4,2
1829.83203125,1839.27575684,26.2,31.3,24.3,19.0,34,35,21,23,33,33,1.8,2.4,2
1713.74157715,1808.64489746,32.6,29.1,24.8,25.6,35,27,24,22,32,31,1.4,2.4,0
1713.1652832,1692.84667969,17.4,30.9,29.9,22.5,13,24,28,29,22,24,1.2,1.4,1
1602.63061523,1767.26208496,22.9,30.6,31.8,26.2,17,34,31,28,14,38,0.4,1.4,1
1885.17504883,1763.25097656,37.4,25.3,25.9,26.9,46,31,27,25,44,36,1.0,1.4,1
1661.63391113,1732.07617188,22.2,20.5,31.7,28.7,22,27,36,34,22,29,1.4,1.4,0
1940.40539551,1989.19555664,39.6,36.8,22.8,14.8,43,39,25,13,40,47,2.6,1.8,2
1635.52819824,1847.63122559,22.0,32.9,31.3,19.6,14,36,35,23,11,36,1.2,2.4,2
1821.4765625,1559.98510742,26.8,15.6,25.9,41.5,34,18,22,52,33,12,1.8,0.4,0
1749.02099609,1813.88208008,21.3,33.3,28.0,24.7,23,39,31,25,26,42,0.8,1.4,1
1690.59350586,1704.61767578,32.1,20.6,36.0,31.3,36,27,38,37,29,29,2.0,1.2,0
1694.16210938,1723.52783203,31.4,33.8,24.3,25.6,25,36,30,24,25,35,1.4,1.4,1
1693.57128906,1711.84997559,21.0,19.2,33.2,30.4,27,14,39,29,29,23,1.2,1.2,2
1812.77124023,1927.53271484,34.1,40.8,25.8,26.3,39,44,25,29,43,40,1.4,2.6,0
2002.06835938,1824.56140137,40.3,28.3,16.0,26.5,43,36,14,22,50,36,1.8,1.8,0
1798.85876465,1701.64001465,29.9,34.0,26.8,36.4,27,38,23,38,31,32,2.4,2.0,0
1767.26013184,1606.43029785,26.8,24.4,28.7,32.8,34,17,28,31,37,15,1.4,0.4,2
1722.8026123,1750.13171387,21.8,22.4,29.4,28.8,29,23,37,31,29,27,1.4,0.8,2
1556.90026855,1881.16577148,16.2,39.2,43.0,27.4,18,49,54,30,12,45,0.4,1.0,1
1851.40588379,1670.9074707,34.5,22.9,20.2,33.0,38,25,24,38,39,25,2.4,1.4,0
1763.46240234,1631.75354004,31.6,22.6,27.7,32.9,34,15,28,37,39,11,1.4,1.2,0
1730.12731934,1627.97814941,20.6,26.9,30.9,33.1,17,19,29,31,26,18,1.2,0.4,1
1753.01708984,2011.69641113,27.1,42.5,31.2,16.3,34,46,30,14,37,53,1.4,1.8,2
1766.0793457,1702.51098633,23.5,34.9,29.6,38.7,25,40,32,42,30,32,0.8,2.0,0
1730.96496582,1571.8059082,21.5,17.2,31.4,43.5,18,19,30,55,27,13,1.2,0.4,1
1635.73010254,1631.98217773,27.4,23.3,34.0,34.8,20,15,32,40,19,11,0.4,1.2,0
1932.38391113,1753.23779297,42.5,28.1,28.2,32.2,45,35,32,33,40,37,2.6,1.4,2
1722.74926758,1864.21386719,22.6,36.7,30.5,20.8,30,40,39,24,29,42,1.4,2.4,1
1814.42419434,2020.06530762,32.2,43.5,27.7,17.3,31,49,25,15,34,56,2.4,1.8,2
1731.34118652,1833.84924316,33.9,36.0,27.8,27.5,36,42,24,26,36,46,1.4,1.4,2
1893.39782715,1673.99377441,39.7,23.5,28.4,35.2,50,25,31,40,46,25,1.0,1.4,0
1779.12805176,1829.82678223,33.5,28.6,28.4,28.7,37,36,28,25,42,36,1.4,1.8,0
1702.24291992,1686.89331055,33.6,21.5,24.4,34.6,25,27,30,42,26,29,1.4,1.2,2
1696.70385742,1725.96862793,36.6,23.2,39.3,31.7,40,31,43,40,32,30,2.0,1.4,0
1709.41308594,1723.99633789,37.9,35.3,40.2,28.9,43,37,43,26,35,36,2.0,1.4,2
2026.13208008,1786.4119873,45.3,34.6,17.599999999999998,29.5,50,39,15,29,59,45,1.8,1.4,0
1668.88513184,1770.63085938,23.9,24.1,36.9,31.3,26,26,43,32,25,33,1.4,0.8,1
1575.41516113,1691.65307617,18.8,36.0,44.0,24.6,19,26,55,32,14,26,0.4,1.4,0
1868.37902832,1895.47717285,37.9,41.4,21.4,28.8,41,53,25,32,43,49,2.4,1.0,1
1694.9720459,1641.92236328,21.7,28.6,37.0,34.9,29,21,43,32,32,22,1.2,0.4,1
1815.51342773,1815.36376953,37.1,32.5,28.9,29.5,44,31,27,26,49,34,1.4,2.4,2
1623.27856445,1912.77612305,24.2,43.9,36.0,29.8,15,45,41,34,11,40,1.2,2.6,2
1821.40075684,1724.84448242,29.7,22.0,29.8,33.0,37,18,27,30,36,28,1.8,1.2,0
1770.33435059,1710.74829102,29.7,24.1,33.6,33.0,37,31,33,43,40,30,1.4,1.4,0
2028.56567383,1768.55395508,45.8,25.2,19.1,33.0,52,27,16,33,62,34,1.8,0.8,0
1714.8079834,1803.03857422,22.7,37.5,35.1,31.2,18,45,34,30,28,49,1.2,1.4,1
1692.60180664,1895.58666992,21.8,41.8,38.4,29.9,29,53,43,32,33,50,1.2,1.0,1
1619.51647949,1732.34509277,24.9,36.0,38.7,29.8,15,38,43,26,11,39,1.2,1.4,0
1644.29272461,1831.43725586,30.0,31.8,35.0,30.5,21,41,32,27,23,39,0.4,1.8,2
1916.53820801,1868.26953125,46.6,39.0,30.5,21.8,47,41,34,25,43,44,2.6,2.4,2
1585.81567383,1776.04931641,19.6,30.9,46.9,34.2,20,38,55,33,17,43,0.4,1.4,2
1721.99194336,1764.69824219,38.3,25.5,30.7,36.3,38,28,27,37,39,34,1.4,0.8,1
1681.25256348,1801.40612793,38.9,38.7,25.4,33.0,26,46,33,31,26,50,1.4,1.4,2
1716.44042969,1827.83862305,24.5,34.8,36.3,29.9,19,34,35,27,29,37,1.2,2.4,1
1629.86962891,1705.0333252,25.8,24.7,41.0,34.2,16,31,43,44,14,30,1.2,1.4,2
1906.39257812,1639.96740723,46.9,30.7,31.5,36.6,47,21,35,33,43,23,2.6,0.4,2
2032.42138672,1891.00476074,49.1,42.7,19.4,30.8,56,53,17,32,65,51,1.8,1.0,2
1835.76245117,1697.18359375,33.4,22.7,31.2,39.3,42,29,27,43,42,34,1.8,1.2,0
1581.60620117,1670.96203613,20.6,25.6,47.9,38.0,20,27,56,44,17,26,0.4,1.4,1
1878.41516113,1780.25878906,40.0,31.9,22.1,35.2,42,39,25,33,47,46,2.4,1.4,0
1783.97839355,1701.06433105,36.1,38.8,30.0,40.9,40,43,31,44,45,35,1.4,2.0,0
2015.33532715,1714.93103027,50.4,26.6,21.1,34.9,56,33,19,44,65,33,1.8,1.4,0
1675.0447998,1728.15466309,26.1,38.9,40.0,32.3,27,38,44,27,27,40,1.4,1.4,1
1695.84960938,1589.0802002,23.2,22.6,42.0,48.4,30,20,47,56,34,18,1.2,0.4,0
1779.01208496,1724.53747559,32.2,25.6,37.6,38.8,39,20,35,36,46,30,1.4,1.2,2
1660.53234863,2024.15002441,32.0,53.0,37.5,22.7,22,61,33,21,26,68,0.4,1.8,2
1699.48022461,1891.21850586,40.2,42.4,42.7,22.4,43,44,46,25,35,50,2.0,2.4,1
1839.19262695,1854.40942383,37.3,36.1,31.0,31.7,35,46,28,28,38,45,2.4,1.8,0
1812.94824219,1625.75024414,39.6,26.5,33.8,42.9,48,16,32,45,53,14,1.4,1.2,0
1911.12927246,1797.11901855,44.4,37.9,32.1,31.4,55,42,32,31,54,48,1.0,1.4,0
1717.67297363,1681.26708984,28.2,39.7,37.5,26.3,35,27,49,35,33,26,1.4,1.4,2
1770.09228516,1905.01672363,27.1,47.8,36.9,32.8,28,47,37,36,35,43,0.8,2.6,2
