season,game,week,day,date,time,home_team,home_xg,score,away_xg,away_team,referee,game_id,home_team_elo,away_team_elo,home_starters,away_starters,home_team_strength,away_team_strength
2223,2022-12-31 Bournemouth-Crystal Palace,18,Sat,2022-12-31,15:00,bournemouth,0.6,0–2,1.6,crystal palace,Andre Marriner,dab2ed3a,1656.27270508,1743.77514648,"['Mark Travers', 'Lewis Cook', 'Lloyd Kelly', 'Jefferson Lerma', 'Dominic Solanke', 'Adam Smith', 'Kieffer Moore', 'Marcos Senesi', 'Philip Billing', 'Jaidon Anthony', 'Jordan Zemura']","['Vicente Guaita', 'Joel Ward', 'Marc Guéhi', 'Michael Olise', 'Jordan Ayew', 'Eberechi Eze', 'Wilfried Zaha', 'Jeffrey Schlupp', 'Joachim Andersen', 'Nathaniel Clyne', 'Cheick Doucouré']",0.035,0.36000000000000004
2223,2022-12-31 Fulham-Southampton,18,Sat,2022-12-31,15:00,fulham,1.5,2–1,0.8,southampton,Graham Scott,a15bf99e,1698.44909668,1663.59008789,"['Bernd Leno', 'Kenny Tete', 'Harrison Reed', 'Aleksandar Mitrović', 'Tim Ream', 'Bobby Reid', 'Andreas Pereira', 'Willian', 'João Palhinha', 'Issa Diop', 'Antonee Robinson']","['Gavin Bazunu', 'Kyle Walker-Peters', 'Ainsley Maitland-Niles', 'Lyanco', 'Joe Aribo', 'James Ward-Prowse', 'Che Adams', 'Mohammed Salisu', 'Samuel Edozie', 'Mohamed Elyounoussi', 'Armel Bella Kotchap']",0.11900000000000001,0.092
2223,2022-12-31 Manchester City-Everton,18,Sat,2022-12-31,15:00,manchester city,1.7,1–1,0.1,everton,Andy Madley,bcfb66ff,2032.31274414,1687.70727539,"['Ederson', 'John Stones', 'Nathan Aké', 'Erling Haaland', 'Jack Grealish', 'Rodri', 'Kevin De Bruyne', 'Bernardo Silva', 'Manuel Akanji', 'Riyad Mahrez', 'Rico Lewis']","['Jordan Pickford', 'James Tarkowski', 'Nathan Patterson', 'Amadou Onana', 'Dominic Calvert-Lewin', 'Demarai Gray', 'Alex Iwobi', 'Vitaliy Mykolenko', 'Ben Godfrey', 'Idrissa Gana Gueye', 'Conor Coady']",1.6129999999999998,0.298
2223,2023-01-02 Brentford-Liverpool,19,Mon,2023-01-02,17:30,brentford,1.6,3–1,0.9,liverpool,Stuart Attwell,af6aa183,1754.90686035,2006.17456055,"['David Raya', 'Rico Henry', 'Ethan Pinnock', 'Christian Nørgaard', 'Mathias Jensen', 'Yoane Wissa', 'Mathias Jørgensen', 'Ben Mee', 'Bryan Mbeumo', 'Vitaly Janelt', 'Mads Roerslev']","['Alisson', 'Fabinho', 'Virgil van Dijk', 'Ibrahima Konaté', 'Thiago Alcántara', 'Mohamed Salah', 'Alex Oxlade-Chamberlain', 'Harvey Elliott', 'Kostas Tsimikas', 'Darwin Núñez', 'Trent Alexander-Arnold']",0.354,1.474
2223,2023-01-03 Leicester City-Fulham,19,Tue,2023-01-03,19:45,leicester city,1.7,0–1,1.7,fulham,Darren Bond,12e0894b,1769.73034668,1704.48352051,"['Danny Ward', 'Wout Faes', 'Harvey Barnes', 'Youri Tielemans', 'Jamie Vardy', 'Ayoze Pérez', 'Daniel Amartey', 'Wilfred Ndidi', 'Timothy Castagne', 'Luke Thomas', 'Boubakary Soumaré']","['Bernd Leno', 'Kenny Tete', 'Tosin Adarabioyo', 'Harrison Reed', 'Aleksandar Mitrović', 'Tim Ream', 'Bobby Reid', 'Andreas Pereira', 'Willian', 'João Palhinha', 'Antonee Robinson']",0.673,0.043
2223,2023-01-05 Chelsea-Manchester City,19,Thu,2023-01-05,20:00,chelsea,0.4,0–1,2.0,manchester city,Paul Tierney,eacda90c,1878.4642334,2024.3112793,"['Kepa Arrizabalaga', 'Thiago Silva', 'Mateo Kovačić', 'Christian Pulisic', 'Raheem Sterling', 'Denis Zakaria', 'Hakim Ziyech', 'Kalidou Koulibaly', 'César Azpilicueta', 'Kai Havertz', 'Marc Cucurella']","['Ederson', 'Kyle Walker', 'John Stones', 'Nathan Aké', 'João Cancelo', 'İlkay Gündoğan', 'Erling Haaland', 'Rodri', 'Kevin De Bruyne', 'Bernardo Silva', 'Phil Foden']",1.241,1.9809999999999999
2223,2023-01-12 Fulham-Chelsea,7,Thu,2023-01-12,20:00,fulham,1.0,2–1,2.1,chelsea,David Coote,2902a42d,1714.91516113,1873.38476562,"['Bernd Leno', 'Kenny Tete', 'Tosin Adarabioyo', 'Harrison Reed', 'Tim Ream', 'Bobby Reid', 'Andreas Pereira', 'Willian', 'João Palhinha', 'Carlos Vinícius', 'Antonee Robinson']","['Kepa Arrizabalaga', 'Thiago Silva', 'Mateo Kovačić', 'João Félix', 'Trevoh Chalobah', 'Mason Mount', 'Denis Zakaria', 'Kalidou Koulibaly', 'César Azpilicueta', 'Kai Havertz', 'Lewis Hall']",0.102,1.0030000000000001
2223,2023-01-13 Aston Villa-Leeds United,20,Fri,2023-01-13,20:00,aston villa,1.2,2–1,2.4,leeds united,Michael Oliver,ea58bf24,1753.6550293,1712.54797363,"['Emiliano Martínez', 'Ezri Konsa', 'Tyrone Mings', 'Douglas Luiz', 'Emi Buendía', 'Ollie Watkins', 'Ashley Young', 'Lucas Digne', 'Leon Bailey', 'Jacob Ramsey', 'Boubacar Kamara']","['Illan Meslier', 'Luke Ayling', 'Robin Koch', 'Liam Cooper', 'Brenden Aaronson', 'Marc Roca', 'Jack Harrison', 'Tyler Adams', 'Rodrigo', 'Pascal Struijk', 'Degnand Gnonto']",0.47,0.30499999999999994
2223,2023-01-14 Brentford-Bournemouth,20,Sat,2023-01-14,17:30,brentford,1.4,2–0,0.6,bournemouth,Jarred Gillett,3f992264,1773.81262207,1641.84997559,"['David Raya', 'Ethan Pinnock', 'Christian Nørgaard', 'Mathias Jensen', 'Josh Dasilva', 'Yoane Wissa', 'Ben Mee', 'Ivan Toney', 'Bryan Mbeumo', 'Kristoffer Ajer', 'Vitaly Janelt']","['Neto', 'Lewis Cook', 'Lloyd Kelly', 'Chris Mepham', 'Jefferson Lerma', 'Ryan Christie', 'Jack Stacey', 'Kieffer Moore', 'Marcos Senesi', 'Philip Billing', 'Jaidon Anthony']",0.32300000000000006,0.068
2223,2023-01-14 Everton-Southampton,20,Sat,2023-01-14,15:00,everton,1.4,1–2,1.2,southampton,John Brooks,11603f7f,1684.44641113,1648.02294922,"['Jordan Pickford', 'James Tarkowski', 'Amadou Onana', 'Dominic Calvert-Lewin', 'Demarai Gray', 'Alex Iwobi', 'Vitaliy Mykolenko', 'Ben Godfrey', 'Séamus Coleman', 'Idrissa Gana Gueye', 'Conor Coady']","['Gavin Bazunu', 'Kyle Walker-Peters', 'Lyanco', 'Duje Ćaleta-Car', 'James Ward-Prowse', 'Che Adams', 'Mohammed Salisu', 'Samuel Edozie', 'Mohamed Elyounoussi', 'Ibrahima Diallo', 'Roméo Lavia']",0.32,0.155
2223,2023-01-15 Chelsea-Crystal Palace,20,Sun,2023-01-15,14:00,chelsea,1.5,1–0,0.7,crystal palace,Peter Bankes,564d2893,1862.15380859,1741.02893066,"['Kepa Arrizabalaga', 'Benoît Badiashile', 'Jorginho', 'Thiago Silva', 'Trevoh Chalobah', 'Mason Mount', 'Hakim Ziyech', 'Conor Gallagher', 'Kai Havertz', 'Carney Chukwuemeka', 'Lewis Hall']","['Vicente Guaita', 'Tyrick Mitchell', 'Marc Guéhi', 'Michael Olise', 'Jordan Ayew', 'Eberechi Eze', 'Wilfried Zaha', 'Jeffrey Schlupp', 'Joachim Andersen', 'Nathaniel Clyne', 'Cheick Doucouré']",0.9650000000000001,0.372
2223,2023-01-21 Liverpool-Chelsea,21,Sat,2023-01-21,12:30,liverpool,1.4,0–0,1.6,chelsea,Michael Oliver,7febc290,1966.56103516,1866.50134277,"['Alisson', 'Joe Gomez', 'Ibrahima Konaté', 'Thiago Alcántara', 'James Milner', 'Naby Keïta', 'Mohamed Salah', 'Cody Gakpo', 'Harvey Elliott', 'Andrew Robertson', 'Stefan Bajcetic']","['Kepa Arrizabalaga', 'Benoît Badiashile', 'Jorginho', 'Thiago Silva', 'Trevoh Chalobah', 'Mason Mount', 'Hakim Ziyech', 'Conor Gallagher', 'Kai Havertz', 'Marc Cucurella', 'Lewis Hall']",1.172,1.018
2223,2023-01-21 Southampton-Aston Villa,21,Sat,2023-01-21,15:00,southampton,0.6,0–1,1.4,aston villa,Michael Salisbury,91d49468,1657.70007324,1759.74938965,"['Gavin Bazunu', 'Kyle Walker-Peters', 'Lyanco', 'Duje Ćaleta-Car', 'James Ward-Prowse', 'Adam Armstrong', 'Che Adams', 'Mohammed Salisu', 'Samuel Edozie', 'Ibrahima Diallo', 'Roméo Lavia']","['Emiliano Martínez', 'Ezri Konsa', 'Tyrone Mings', 'Douglas Luiz', 'Emi Buendía', 'Ollie Watkins', 'Álex Moreno', 'Ashley Young', 'Leon Bailey', 'Jacob Ramsey', 'Boubacar Kamara']",0.17200000000000001,0.5399999999999999
2223,2023-01-22 Leeds United-Brentford,21,Sun,2023-01-22,14:00,leeds united,0.5,0–0,0.4,brentford,Peter Bankes,f0e7d8a8,1706.45361328,1779.63818359,"['Illan Meslier', 'Luke Ayling', 'Robin Koch', 'Brenden Aaronson', 'Marc Roca', 'Jack Harrison', 'Tyler Adams', 'Rodrigo', 'Pascal Struijk', 'Degnand Gnonto', 'Maximilian Wöber']","['David Raya', 'Rico Henry', 'Ethan Pinnock', 'Christian Nørgaard', 'Mathias Jensen', 'Josh Dasilva', 'Ben Mee', 'Ivan Toney', 'Bryan Mbeumo', 'Kristoffer Ajer', 'Mads Roerslev']",0.25899999999999995,0.303
2223,2023-02-03 Chelsea-Fulham,22,Fri,2023-02-03,20:00,chelsea,1.3,0–0,0.6,fulham,Stuart Attwell,c3cf244b,1870.23779297,1716.51171875,"['Kepa Arrizabalaga', 'Benoît Badiashile', 'Enzo Fernández', 'Thiago Silva', 'Mykhailo Mudryk', 'Mason Mount', 'Hakim Ziyech', 'Conor Gallagher', 'Reece James', 'Kai Havertz', 'Marc Cucurella']","['Bernd Leno', 'Kenny Tete', 'Harrison Reed', 'Aleksandar Mitrović', 'Tim Ream', 'Bobby Reid', 'Andreas Pereira', 'Willian', 'João Palhinha', 'Issa Diop', 'Antonee Robinson']",0.928,0.11900000000000001
2223,2023-02-04 Aston Villa-Leicester City,22,Sat,2023-02-04,15:00,aston villa,1.7,2–4,2.6,leicester city,Darren England,76a2a22c,1766.02758789,1745.89892578,"['Emiliano Martínez', 'Ezri Konsa', 'Tyrone Mings', 'Douglas Luiz', 'Emi Buendía', 'Ollie Watkins', 'Ashley Young', 'Lucas Digne', 'Leon Bailey', 'Jacob Ramsey', 'Boubacar Kamara']","['Danny Ward', 'Wout Faes', 'Harvey Barnes', 'Youri Tielemans', 'James Maddison', 'Kelechi Iheanacho', 'Harry Souttar', 'Victor Bernth Kristiansen', 'Kiernan Dewsbury-Hall', 'Timothy Castagne', 'Tetê']",0.47,0.617
2223,2023-02-04 Brentford-Southampton,22,Sat,2023-02-04,15:00,brentford,2.0,3–0,0.7,southampton,Darren Bond,ef31dad5,1778.53222656,1651.421875,"['David Raya', 'Aaron Hickey', 'Rico Henry', 'Ethan Pinnock', 'Christian Nørgaard', 'Mathias Jensen', 'Josh Dasilva', 'Yoane Wissa', 'Ben Mee', 'Ivan Toney', 'Bryan Mbeumo']","['Gavin Bazunu', 'James Ward-Prowse', 'Che Adams', 'James Bree', 'Romain Perraud', 'Mohammed Salisu', 'Samuel Edozie', 'Mohamed Elyounoussi', 'Ibrahima Diallo', 'Jan Bednarek', 'Roméo Lavia']",0.34900000000000003,0.121
2223,2023-02-04 Everton-Arsenal,22,Sat,2023-02-04,12:30,everton,1.7,1–0,0.9,arsenal,David Coote,07fc721a,1666.90844727,1946.2578125,"['Jordan Pickford', 'James Tarkowski', 'Dwight McNeil', 'Amadou Onana', 'Dominic Calvert-Lewin', 'Abdoulaye Doucouré', 'Alex Iwobi', 'Vitaliy Mykolenko', 'Séamus Coleman', 'Idrissa Gana Gueye', 'Conor Coady']","['Aaron Ramsdale', 'Ben White', 'Thomas Partey', 'Gabriel Dos Santos', 'Bukayo Saka', 'Martin Ødegaard', 'Gabriel Martinelli', 'William Saliba', 'Eddie Nketiah', 'Granit Xhaka', 'Oleksandr Zinchenko']",0.28500000000000003,1.05
2223,2023-02-11 Arsenal-Brentford,23,Sat,2023-02-11,15:00,arsenal,1.6,1–1,2.0,brentford,Peter Bankes,7caa56bc,1932.34204102,1785.55432129,"['Aaron Ramsdale', 'Ben White', 'Thomas Partey', 'Gabriel Dos Santos', 'Bukayo Saka', 'Martin Ødegaard', 'Gabriel Martinelli', 'William Saliba', 'Eddie Nketiah', 'Granit Xhaka', 'Oleksandr Zinchenko']","['David Raya', 'Rico Henry', 'Ethan Pinnock', 'Christian Nørgaard', 'Mathias Jensen', 'Ben Mee', 'Ivan Toney', 'Bryan Mbeumo', 'Kristoffer Ajer', 'Vitaly Janelt', 'Mads Roerslev']",1.05,0.33199999999999996
2223,2023-02-12 Manchester City-Aston Villa,23,Sun,2023-02-12,16:30,manchester city,3.3,3–1,0.3,aston villa,Robert Jones,18fcd595,2014.56054688,1752.70019531,"['Ederson', 'Kyle Walker', 'Rúben Dias', 'İlkay Gündoğan', 'Erling Haaland', 'Jack Grealish', 'Aymeric Laporte', 'Rodri', 'Kevin De Bruyne', 'Bernardo Silva', 'Riyad Mahrez']","['Emiliano Martínez', 'Ezri Konsa', 'Douglas Luiz', 'Emi Buendía', 'Ollie Watkins', 'Calum Chambers', 'Ashley Young', 'Lucas Digne', 'Leon Bailey', 'Jacob Ramsey', 'Boubacar Kamara']",2.077,0.459
2223,2023-02-13 Liverpool-Everton,23,Mon,2023-02-13,20:00,liverpool,2.3,2–0,0.4,everton,Simon Hooper,a895ec23,1938.7479248,1680.82421875,"['Alisson', 'Joe Gomez', 'Fabinho', 'Mohamed Salah', 'Jordan Henderson', 'Cody Gakpo', 'Andrew Robertson', 'Darwin Núñez', 'Joël Matip', 'Stefan Bajcetic', 'Trent Alexander-Arnold']","['Jordan Pickford', 'James Tarkowski', 'Dwight McNeil', 'Amadou Onana', 'Abdoulaye Doucouré', 'Alex Iwobi', 'Vitaliy Mykolenko', 'Séamus Coleman', 'Idrissa Gana Gueye', 'Conor Coady', 'Ellis Simms']",1.382,0.281
2223,2023-02-15 Arsenal-Manchester City,12,Wed,2023-02-15,19:30,arsenal,1.6,1–3,1.8,manchester city,Anthony Taylor,b9da01e6,1926.02453613,2016.0144043,"['Aaron Ramsdale', 'Gabriel Dos Santos', 'Bukayo Saka', 'Martin Ødegaard', 'Gabriel Martinelli', 'William Saliba', 'Eddie Nketiah', 'Takehiro Tomiyasu', 'Jorginho', 'Granit Xhaka', 'Oleksandr Zinchenko']","['Ederson', 'Kyle Walker', 'Rúben Dias', 'Nathan Aké', 'İlkay Gündoğan', 'Erling Haaland', 'Jack Grealish', 'Rodri', 'Kevin De Bruyne', 'Bernardo Silva', 'Riyad Mahrez']",1.013,1.9729999999999999
2223,2023-02-18 Aston Villa-Arsenal,24,Sat,2023-02-18,12:30,aston villa,0.5,2–4,3.2,arsenal,Simon Hooper,e50bfcf8,1747.87512207,1915.73791504,"['Emiliano Martínez', 'Matty Cash', 'Ezri Konsa', 'Tyrone Mings', 'Douglas Luiz', 'John McGinn', 'Emi Buendía', 'Ollie Watkins', 'Álex Moreno', 'Philippe Coutinho', 'Boubacar Kamara']","['Aaron Ramsdale', 'Ben White', 'Gabriel Dos Santos', 'Bukayo Saka', 'Martin Ødegaard', 'William Saliba', 'Eddie Nketiah', 'Leandro Trossard', 'Jorginho', 'Granit Xhaka', 'Oleksandr Zinchenko']",0.62,0.996
2223,2023-02-18 Brentford-Crystal Palace,24,Sat,2023-02-18,15:00,brentford,0.9,1–1,1.1,crystal palace,Paul Tierney,f6370484,1788.50061035,1736.90136719,"['David Raya', 'Aaron Hickey', 'Rico Henry', 'Ethan Pinnock', 'Christian Nørgaard', 'Mathias Jensen', 'Josh Dasilva', 'Yoane Wissa', 'Ben Mee', 'Ivan Toney', 'Bryan Mbeumo']","['Vicente Guaita', 'Tyrick Mitchell', 'Marc Guéhi', 'Michael Olise', 'Albert Sambi Lokonga', 'Jordan Ayew', 'Jean-Philippe Mateta', 'Jeffrey Schlupp', 'Joachim Andersen', 'Nathaniel Clyne', 'Cheick Doucouré']",0.34900000000000003,0.441
2223,2023-02-18 Chelsea-Southampton,24,Sat,2023-02-18,15:00,chelsea,1.6,0–1,0.6,southampton,David Coote,8d750d5d,1856.99682617,1635.05651855,"['Kepa Arrizabalaga', 'Benoît Badiashile', 'Enzo Fernández', 'Mateo Kovačić', 'João Félix', 'Mason Mount', 'Ben Chilwell', 'Kalidou Koulibaly', 'David Datro Fofana', 'César Azpilicueta', 'Noni Madueke']","['Gavin Bazunu', 'Ainsley Maitland-Niles', 'James Ward-Prowse', 'Paul Onuachu', 'Romain Perraud', 'Stuart Armstrong', 'Kamaldeen Sulemana', 'Mohamed Elyounoussi', 'Jan Bednarek', 'Armel Bella Kotchap', 'Roméo Lavia']",0.654,0.24000000000000002
2223,2023-02-18 Everton-Leeds United,24,Sat,2023-02-18,15:00,everton,1.4,1–0,0.5,leeds united,Andy Madley,d5f67d2e,1675.875,1695.49914551,"['Jordan Pickford', 'James Tarkowski', 'Dwight McNeil', 'Amadou Onana', 'Abdoulaye Doucouré', 'Alex Iwobi', 'Vitaliy Mykolenko', 'Neal Maupay', 'Séamus Coleman', 'Idrissa Gana Gueye', 'Conor Coady']","['Illan Meslier', 'Luke Ayling', 'Junior Firpo', 'Robin Koch', 'Patrick Bamford', 'Crysencio Summerville', 'Jack Harrison', 'Tyler Adams', 'Weston McKennie', 'Degnand Gnonto', 'Maximilian Wöber']",0.337,0.269
2223,2023-02-25 Bournemouth-Manchester City,25,Sat,2023-02-25,17:30,bournemouth,1.0,1–4,2.4,manchester city,Paul Tierney,e731c1dd,1645.21447754,2016.31164551,"['Neto', 'Jack Stephens', 'Chris Mepham', 'Jefferson Lerma', 'Dominic Solanke', 'Dango Ouattara', 'Adam Smith', 'Hamed Junior Traorè', 'Marcos Senesi', 'Philip Billing', 'Jordan Zemura']","['Ederson', 'Rúben Dias', 'Nathan Aké', 'İlkay Gündoğan', 'Erling Haaland', 'Jack Grealish', 'Rodri', 'Julián Álvarez', 'Manuel Akanji', 'Phil Foden', 'Rico Lewis']",0.12,1.434
2223,2023-02-25 Crystal Palace-Liverpool,25,Sat,2023-02-25,19:45,crystal palace,0.7,0–0,0.9,liverpool,Darren England,8a59c49c,1738.09423828,1933.29162598,"['Vicente Guaita', 'Tyrick Mitchell', 'Marc Guéhi', 'Michael Olise', 'Albert Sambi Lokonga', 'Jordan Ayew', 'Jean-Philippe Mateta', 'Jeffrey Schlupp', 'Joachim Andersen', 'Nathaniel Clyne', 'Cheick Doucouré']","['Alisson', 'Virgil van Dijk', 'James Milner', 'Naby Keïta', 'Mohamed Salah', 'Jordan Henderson', 'Cody Gakpo', 'Diogo Jota', 'Andrew Robertson', 'Joël Matip', 'Trent Alexander-Arnold']",0.441,1.6119999999999999
2223,2023-02-25 Everton-Aston Villa,25,Sat,2023-02-25,15:00,everton,1.6,0–2,1.9,aston villa,Anthony Taylor,25436a3b,1681.72937012,1739.48547363,"['Jordan Pickford', 'James Tarkowski', 'Dwight McNeil', 'Amadou Onana', 'Abdoulaye Doucouré', 'Alex Iwobi', 'Vitaliy Mykolenko', 'Neal Maupay', 'Séamus Coleman', 'Idrissa Gana Gueye', 'Conor Coady']","['Emiliano Martínez', 'Matty Cash', 'Ezri Konsa', 'Tyrone Mings', 'Douglas Luiz', 'John McGinn', 'Ollie Watkins', 'Lucas Digne', 'Leon Bailey', 'Jacob Ramsey', 'Boubacar Kamara']",0.337,0.45299999999999996
2223,2023-02-25 Leeds United-Southampton,25,Sat,2023-02-25,15:00,leeds united,0.9,1–0,0.4,southampton,Peter Bankes,9edb32a3,1686.67810059,1647.8293457,"['Illan Meslier', 'Luke Ayling', 'Junior Firpo', 'Robin Koch', 'Brenden Aaronson', 'Patrick Bamford', 'Jack Harrison', 'Tyler Adams', 'Weston McKennie', 'Degnand Gnonto', 'Maximilian Wöber']","['Gavin Bazunu', 'Ainsley Maitland-Niles', 'James Ward-Prowse', 'Paul Onuachu', 'Romain Perraud', 'Stuart Armstrong', 'Kamaldeen Sulemana', 'Mohamed Elyounoussi', 'Jan Bednarek', 'Armel Bella Kotchap', 'Roméo Lavia']",0.251,0.24000000000000002
2223,2023-02-25 Leicester City-Arsenal,25,Sat,2023-02-25,15:00,leicester city,0.0,0–1,0.7,arsenal,Craig Pawson,145cc0a5,1764.42785645,1921.16088867,"['Danny Ward', 'Wout Faes', 'Harvey Barnes', 'Kelechi Iheanacho', 'Harry Souttar', 'Victor Bernth Kristiansen', 'Kiernan Dewsbury-Hall', 'Wilfred Ndidi', 'Dennis Praet', 'Timothy Castagne', 'Tetê']","['Aaron Ramsdale', 'Ben White', 'Gabriel Dos Santos', 'Bukayo Saka', 'Martin Ødegaard', 'Gabriel Martinelli', 'William Saliba', 'Leandro Trossard', 'Jorginho', 'Granit Xhaka', 'Oleksandr Zinchenko']",0.485,1.01
2223,2023-03-01 Arsenal-Everton,7,Wed,2023-03-01,19:45,arsenal,2.4,4–0,1.2,everton,Michael Oliver,705a2f3c,1926.25366211,1670.73168945,"['Aaron Ramsdale', 'Ben White', 'Gabriel Dos Santos', 'Bukayo Saka', 'Martin Ødegaard', 'Gabriel Martinelli', 'William Saliba', 'Leandro Trossard', 'Jorginho', 'Granit Xhaka', 'Oleksandr Zinchenko']","['Jordan Pickford', 'James Tarkowski', 'Michael Keane', 'Dwight McNeil', 'Amadou Onana', 'Abdoulaye Doucouré', 'Alex Iwobi', 'Vitaliy Mykolenko', 'Neal Maupay', 'Séamus Coleman', 'Idrissa Gana Gueye']",1.01,0.292
2223,2023-03-04 Arsenal-Bournemouth,26,Sat,2023-03-04,15:00,arsenal,2.1,3–2,1.3,bournemouth,Chris Kavanagh,3e9a33fc,1930.42285156,1642.19970703,"['Aaron Ramsdale', 'Thomas Partey', 'Gabriel Dos Santos', 'Bukayo Saka', 'Martin Ødegaard', 'Gabriel Martinelli', 'William Saliba', 'Takehiro Tomiyasu', 'Leandro Trossard', 'Fabio Vieira', 'Oleksandr Zinchenko']","['Neto', 'Jack Stephens', 'Chris Mepham', 'Dominic Solanke', 'Dango Ouattara', 'Joe Rothwell', 'Adam Smith', 'Antoine Semenyo', 'Marcos Senesi', 'Philip Billing', 'Jordan Zemura']",0.968,0.058
2223,2023-03-04 Aston Villa-Crystal Palace,26,Sat,2023-03-04,15:00,aston villa,1.2,1–0,0.2,crystal palace,Craig Pawson,433a4487,1750.48327637,1742.17980957,"['Emiliano Martínez', 'Matty Cash', 'Ezri Konsa', 'Tyrone Mings', 'Douglas Luiz', 'John McGinn', 'Emi Buendía', 'Ollie Watkins', 'Álex Moreno', 'Jacob Ramsey', 'Boubacar Kamara']","['Vicente Guaita', 'Tyrick Mitchell', 'Marc Guéhi', 'Michael Olise', 'Albert Sambi Lokonga', 'Jordan Ayew', 'Eberechi Eze', 'Wilfried Zaha', 'Joachim Andersen', 'Nathaniel Clyne', 'Cheick Doucouré']",0.583,0.398
2223,2023-03-04 Chelsea-Leeds United,26,Sat,2023-03-04,15:00,chelsea,1.5,1–0,1.0,leeds united,Michael Oliver,59f9a78f,1831.91149902,1692.49694824,"['Kepa Arrizabalaga', 'Benoît Badiashile', 'Enzo Fernández', 'Mateo Kovačić', 'João Félix', 'Ruben Loftus-Cheek', 'Raheem Sterling', 'Ben Chilwell', 'Kalidou Koulibaly', 'Kai Havertz', 'Wesley Fofana']","['Illan Meslier', 'Luke Ayling', 'Junior Firpo', 'Robin Koch', 'Brenden Aaronson', 'Crysencio Summerville', 'Jack Harrison', 'Tyler Adams', 'Georginio Rutter', 'Weston McKennie', 'Maximilian Wöber']",0.9259999999999999,0.294
2223,2023-03-04 Southampton-Leicester City,26,Sat,2023-03-04,17:30,southampton,1.4,1–0,1.9,leicester city,Robert Jones,4d14422c,1642.01062012,1759.33508301,"['Gavin Bazunu', 'Kyle Walker-Peters', 'Ainsley Maitland-Niles', 'James Ward-Prowse', 'Che Adams', 'Kamaldeen Sulemana', 'Carlos Alcaraz', 'Theo Walcott', 'Jan Bednarek', 'Armel Bella Kotchap', 'Roméo Lavia']","['Danny Ward', 'Wout Faes', 'Harvey Barnes', 'James Maddison', 'Kelechi Iheanacho', 'Harry Souttar', 'Ricardo Pereira', 'Kiernan Dewsbury-Hall', 'Nampalys Mendy', 'Timothy Castagne', 'Tetê']",0.067,0.56
2223,2023-03-06 Brentford-Fulham,26,Mon,2023-03-06,20:00,brentford,2.1,3–2,1.4,fulham,Anthony Taylor,3dce3a24,1784.34118652,1735.53942871,"['David Raya', 'Aaron Hickey', 'Rico Henry', 'Ethan Pinnock', 'Christian Nørgaard', 'Mathias Jensen', 'Yoane Wissa', 'Ben Mee', 'Ivan Toney', 'Bryan Mbeumo', 'Mikkel Damsgaard']","['Bernd Leno', 'Kenny Tete', 'Harrison Reed', 'Aleksandar Mitrović', 'Manor Solomon', 'Tim Ream', 'Andreas Pereira', 'Willian', 'Saša Lukić', 'Issa Diop', 'Antonee Robinson']",0.35700000000000004,0.175
2223,2023-03-11 Bournemouth-Liverpool,27,Sat,2023-03-11,12:30,bournemouth,0.9,1–0,1.7,liverpool,John Brooks,d376dff8,1645.57971191,1952.59814453,"['Neto', 'Jack Stephens', 'Lloyd Kelly', 'Jefferson Lerma', 'Dominic Solanke', 'Dango Ouattara', 'Joe Rothwell', 'Adam Smith', 'Marcos Senesi', 'Philip Billing', 'Jaidon Anthony']","['Alisson', 'Fabinho', 'Virgil van Dijk', 'Ibrahima Konaté', 'Mohamed Salah', 'Cody Gakpo', 'Harvey Elliott', 'Andrew Robertson', 'Darwin Núñez', 'Stefan Bajcetic', 'Trent Alexander-Arnold']",0.058,1.3749999999999998
2223,2023-03-11 Crystal Palace-Manchester City,27,Sat,2023-03-11,17:30,crystal palace,0.2,0–1,2.1,manchester city,Robert Jones,d29fe1d9,1740.62487793,2028.55895996,"['Vicente Guaita', 'Tyrick Mitchell', 'Luka Milivojević', 'Marc Guéhi', 'Michael Olise', 'Albert Sambi Lokonga', 'Jordan Ayew', 'Wilfried Zaha', 'Jeffrey Schlupp', 'Joachim Andersen', 'Nathaniel Clyne']","['Ederson', 'Rúben Dias', 'John Stones', 'Nathan Aké', 'İlkay Gündoğan', 'Erling Haaland', 'Jack Grealish', 'Rodri', 'Bernardo Silva', 'Manuel Akanji', 'Phil Foden']",0.371,1.759
2223,2023-03-11 Everton-Brentford,27,Sat,2023-03-11,15:00,everton,1.0,1–0,2.0,brentford,Simon Hooper,980f57d4,1672.65393066,1794.85437012,"['Jordan Pickford', 'James Tarkowski', 'Michael Keane', 'Dwight McNeil', 'Amadou Onana', 'Demarai Gray', 'Abdoulaye Doucouré', 'Alex Iwobi', 'Ben Godfrey', 'Séamus Coleman', 'Idrissa Gana Gueye']","['David Raya', 'Aaron Hickey', 'Rico Henry', 'Ethan Pinnock', 'Christian Nørgaard', 'Mathias Jensen', 'Ben Mee', 'Ivan Toney', 'Bryan Mbeumo', 'Mikkel Damsgaard', 'Vitaly Janelt']",0.268,0.371
