Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
Alex Král,-0.006,-0.023,0.017,1.84,1998,25.0,"Bundesliga, UCL",Union Berlin,Czechia,CM,DM,8.6,9.4,8.6,-4.8,1.0,1.4,0.9,52.2,3.6,0.0
Alex Meret,0.018,-0.001,0.019,4.22,1997,26.0,"UCL, Serie A",Napoli,Italy,GK,,2.1,2.0,5.4,-1.2,0.3,0.4,0.3,54.1,1.2,1.9
Alex Mighten,-0.078,-0.071,-0.007,0.19,2002,21.0,Belgian Pro League,Kortrijk,England,AM,CM,9.2,9.1,8.5,-1.2,1.1,1.2,0.9,45.8,4.1,0.0
Alex Moucketou,-0.051,-0.033,-0.017,0.0,2000,22.0,UEL,Aris Limassol FC,Gabon,CB,DF,7.1,7.6,7.9,3.9,2.0,1.2,0.9,50.0,3.3,0.0
Alex Sandro,0.034,0.022,0.011,1.18,1991,32.0,Serie A,Juventus,Brazil,CB,"LB, WB",8.2,10.3,9.2,-2.2,1.6,1.3,0.8,51.0,3.8,0.0
Alex Scott,0.01,0.008,0.002,1.49,2003,19.0,Premier League,Bournemouth,England,DM,"AM, LM, CM",10.9,10.2,9.0,0.8,1.3,1.4,2.2,45.3,4.9,0.0
Alex Sola,-0.006,-0.011,0.005,1.73,1999,24.0,La Liga,"Deportivo Alavés, Real Sociedad",Spain,RW,"RB, LW, LM, RM",16.0,9.8,10.1,-8.2,1.1,1.4,1.5,53.2,5.8,0.0
Alexander Bah,-0.006,-0.01,0.004,2.04,1997,25.0,"Primeira Liga, UEL",Benfica,Denmark,RB,,6.4,8.7,12.4,3.2,1.9,2.3,1.6,57.3,3.4,0.0
Alexander Brunst,-0.007,0.011,-0.019,0.36,1995,28.0,Bundesliga,Darmstadt 98,Germany,GK,,7.2,7.5,9.6,-1.2,0.9,1.0,1.3,50.0,3.3,0.8
Alexander Isak,0.111,0.089,0.023,5.05,1999,23.0,"Premier League, UCL",Newcastle United,Sweden,ST,LW,10.1,8.6,6.8,-1.3,0.5,0.4,0.4,33.0,4.5,0.0
Alexander Meyer,0.006,0.004,0.001,0.99,1991,32.0,"Bundesliga, UCL",Borussia Dortmund,Germany,GK,,5.2,5.3,8.1,-1.2,0.6,0.8,0.7,53.0,2.4,-0.4
Alexander Nübel,0.046,0.005,0.041,4.68,1996,26.0,Bundesliga,Stuttgart,Germany,GK,,2.6,2.5,6.8,-1.2,0.3,0.5,0.4,56.4,1.3,4.8
Alexander Prass,-0.033,-0.03,-0.003,0.0,2001,22.0,UEL,Sturm Graz,Austria,LM,,10.8,10.5,9.6,-1.1,1.0,1.6,0.8,46.2,3.9,0.0
Alexander Schlager,-0.001,-0.003,0.003,0.0,1996,27.0,UCL,RB Salzburg,Austria,GK,,6.1,6.3,8.6,-1.2,0.8,0.8,1.1,51.5,2.7,-2.7
Alexander Sørloth,0.071,0.051,0.02,4.79,1995,27.0,"UEL, La Liga",Villarreal,Norway,ST,,11.0,6.2,8.7,21.6,0.4,0.5,0.3,61.2,4.4,0.0
Alexandre Lacazette,0.013,0.011,0.002,3.42,1991,32.0,Ligue 1,Lyon,France,ST,,9.2,6.0,8.4,23.4,0.6,0.9,1.3,42.0,4.5,0.0
Alexandre Miguel Barros Soares,-0.049,-0.044,-0.006,0.25,1991,32.0,Primeira Liga,Estoril,Portugal,CM,DM,9.0,8.4,9.1,-1.2,1.2,1.4,0.9,46.0,3.9,0.0
Alexandre Oukidja,-0.034,-0.033,-0.001,3.39,1988,35.0,Ligue 1,Metz,Algeria,GK,,3.6,3.4,11.5,-1.2,0.4,0.4,0.3,59.1,1.3,5.5
Alexandre Penetra,-0.054,-0.036,-0.018,1.72,2001,21.0,Eredivisie,AZ Alkmaar,Portugal,CB,RB,5.4,7.0,7.6,-6.0,1.4,0.8,0.7,47.1,2.7,0.0
Alexandre Pinto,-0.053,-0.047,-0.006,1.05,1998,25.0,Primeira Liga,Gil Vicente FC,Portugal,RB,,7.5,8.7,10.5,-2.7,1.5,1.7,1.4,59.1,2.9,0.0
Alexandros Paschalakis,-0.02,-0.014,-0.006,0.0,1989,34.0,UEL,Olympiacos,Greece,GK,,6.5,6.4,9.7,-1.2,0.7,0.9,0.8,50.0,2.8,6.5
Alexis Antunes,-0.014,-0.012,-0.003,0.0,2000,23.0,UEL,Servette FC,Switzerland,LM,,9.0,8.2,8.8,-2.7,1.3,1.6,0.9,45.5,4.4,0.0
Alexis Blin,-0.022,-0.024,0.001,2.0,1996,26.0,Serie A,Lecce,France,CM,"CB, DM, LM, RM",7.1,8.2,7.0,-5.5,1.4,1.2,0.7,42.4,3.1,0.0
Alexis Claude-Maurice,0.01,0.01,0.0,0.74,1998,25.0,Ligue 1,Nice,France,CM,"RM, LM",9.2,9.4,9.6,-4.6,1.1,1.3,2.0,50.0,4.6,0.0
Alexis De Sart,-0.048,-0.043,-0.005,0.5,1996,26.0,Belgian Pro League,RWD Molenbeek,Belgium,CM,,10.7,9.2,9.6,-4.1,1.0,1.5,0.9,51.2,3.9,0.0
Alexis Flips,-0.032,-0.034,0.002,0.43,2000,23.0,Belgian Pro League,Anderlecht,France,RW,LM,10.3,9.5,10.2,-3.6,1.0,1.6,4.0,40.5,5.0,0.0
Alexis Mac Allister,0.117,0.068,0.049,5.92,1998,24.0,"UEL, Premier League",Liverpool,Argentina,CM,"LM, RM",9.7,10.2,8.6,2.6,1.5,1.9,1.2,50.0,5.1,0.0
Alexis Méndez,-0.015,-0.01,-0.005,0.47,2000,22.0,Primeira Liga,Vizela,United States,RW,"DM, RM, CM",11.6,10.4,9.5,-2.7,1.0,1.4,2.7,40.1,4.7,0.0
Alexis Saelemaekers,-0.009,-0.018,0.009,2.5,1999,24.0,Serie A,Bologna,Belgium,LW,"RW, LM",11.9,10.5,10.7,1.6,0.9,1.4,3.4,51.2,5.7,0.0
Alexis Sánchez,0.038,0.034,0.004,1.28,1988,34.0,"UCL, Serie A",Inter Milan,Chile,ST,CM,10.7,9.9,10.8,-2.9,0.8,1.3,1.7,41.8,5.4,0.0
Alexsandro Ribeiro,0.011,-0.005,0.016,3.26,1999,23.0,Ligue 1,Lille,Brazil,CB,LM,4.2,7.0,8.0,-7.7,1.5,1.2,0.3,58.7,2.7,0.0
Aleš Mandous,0.045,0.007,0.038,0.0,1992,31.0,UEL,Slavia Prague,Czechia,GK,,6.4,6.0,7.1,-1.2,0.7,0.9,0.8,50.0,2.7,-0.9
Alfie Doughty,0.005,-0.007,0.012,4.16,1999,23.0,Premier League,Luton Town,England,WB,"LB, LM",10.0,11.4,12.8,-2.5,1.3,1.6,5.4,58.5,3.9,0.0
Alfie Gilchrist,0.04,0.033,0.007,0.35,2003,19.0,Premier League,Chelsea,England,RB,,7.7,8.3,8.9,2.8,1.0,1.1,1.0,48.7,3.5,0.0
Alfons Sampsted,-0.06,-0.05,-0.01,1.44,1998,25.0,Eredivisie,Twente,Iceland,RB,,6.7,8.2,9.3,-3.6,1.9,1.5,1.3,48.4,3.4,0.0
Alfonso Espino,0.007,-0.01,0.017,3.63,1992,31.0,La Liga,Rayo Vallecano,Uruguay,LB,,9.0,10.4,10.3,-6.0,1.7,1.9,0.7,42.2,3.4,0.0
Alfonso Pedraza,-0.01,0.016,-0.025,1.46,1996,27.0,"UEL, La Liga",Villarreal,Spain,LB,,10.3,10.3,10.0,1.8,1.4,1.3,0.7,44.7,3.9,0.0
Alfonso Trezza,-0.054,-0.051,-0.003,0.82,1999,24.0,Primeira Liga,Arouca,Uruguay,RW,"RB, LW, RM",10.4,9.1,9.7,-8.6,1.0,1.7,0.9,33.4,4.7,0.0
Alfred Duncan,0.026,0.011,0.015,3.0,1993,30.0,Serie A,Fiorentina,Ghana,DM,CM,9.9,10.9,9.6,2.7,0.9,1.4,1.9,50.0,4.2,0.0
Alfreð Finnbogason,-0.058,-0.055,-0.002,1.06,1989,34.0,Belgian Pro League,Eupen,Iceland,ST,"RW, CM, WB",11.9,8.4,8.8,-10.2,0.7,0.8,0.6,43.3,4.2,0.0
Alhassan Yusuf,-0.057,-0.048,-0.009,1.05,2000,23.0,"UCL, Belgian Pro League",Antwerp,Nigeria,DM,"LM, RM, CM",8.2,9.8,9.2,-0.2,1.3,1.9,0.7,49.5,3.3,0.0
Ali Alipour,-0.047,-0.044,-0.003,0.83,1995,27.0,Primeira Liga,Gil Vicente FC,Iran,ST,,8.4,7.2,8.6,-5.2,0.6,1.0,0.7,41.2,3.6,0.0
Ali Mohamed,-0.013,-0.009,-0.005,0.0,1995,27.0,UEL,Maccabi Haifa,Niger,CM,DM,10.2,10.6,8.8,-1.2,1.5,1.6,1.0,50.0,3.8,0.0
Alidu Seidu,-0.015,-0.013,-0.002,2.21,2000,23.0,"UEL, Ligue 1","Clermont Foot, Rennes",Ghana,RB,"LB, CB",6.5,8.0,9.2,-2.7,2.0,2.0,0.8,55.6,3.6,0.0
Alieu Fadera,0.013,0.005,0.008,1.43,2001,21.0,Belgian Pro League,Genk,Gambia,LW,"AM, CB, ST, WB",15.2,8.5,9.7,1.2,0.9,1.6,0.6,49.0,6.6,0.0
Alireza Jahanbakhsh,0.065,0.058,0.007,0.86,1993,29.0,"Eredivisie, UCL",Feyenoord,Iran,RW,"LW, LM, CM",12.9,10.4,11.8,-3.9,1.2,1.9,2.2,58.8,5.9,0.0
Alisson,0.056,0.021,0.035,4.56,1992,30.0,"UEL, Premier League",Liverpool,Brazil,GK,,2.8,2.4,5.8,-1.2,0.3,0.4,0.5,52.6,1.5,-2.4
Alistair Johnston,-0.016,-0.015,-0.001,0.0,1998,24.0,UCL,Celtic,Canada,RB,,8.3,10.4,9.9,-1.7,1.1,1.5,0.8,55.8,3.3,0.0
Allahyar Sayyadmanesh,-0.034,-0.028,-0.006,0.44,2001,22.0,Belgian Pro League,Westerlo,Iran,LW,"RW, RM",10.2,9.6,9.4,-7.3,1.1,1.3,0.9,61.1,4.2,0.0
Almeida,-0.069,-0.047,-0.022,0.42,2000,23.0,Primeira Liga,Estrela,Brazil,CB,,7.8,8.0,8.8,-1.2,1.0,1.3,0.8,51.9,3.2,0.0
Almoatasem Al Musrati,0.023,0.024,-0.001,1.25,1996,27.0,"Primeira Liga, UCL",Braga,Libya,DM,"CB, LM, CM",8.9,11.6,9.3,-2.5,1.8,1.9,0.6,55.7,4.4,0.0
Alois Oroz,-0.084,-0.067,-0.017,1.41,2000,22.0,Eredivisie,Vitesse,Croatia,CB,"LB, RB",5.7,7.3,8.9,-1.1,1.7,1.5,0.8,54.0,2.7,0.0
Aloísio Souza Genézio,-0.069,-0.061,-0.008,1.29,1996,27.0,Primeira Liga,Estrela,Brazil,CM,,9.6,9.8,8.4,-4.1,1.7,2.0,0.5,55.2,3.5,0.0
Alphonse Areola,0.0,-0.007,0.007,3.75,1993,30.0,"UEL, Premier League",West Ham,France,GK,,3.0,3.0,8.3,-1.2,0.4,0.4,0.7,57.9,1.3,-2.9
Alphonso Davies,0.082,0.039,0.042,4.14,2000,22.0,"Bundesliga, UCL",Bayern Munich,Canada,LB,,8.3,10.0,9.7,1.3,1.2,1.4,0.5,53.3,3.9,0.0
Amad Diallo,0.004,-0.001,0.005,0.55,2002,21.0,Premier League,Manchester United,Côte d'Ivoire,RW,AM,8.1,7.9,8.1,-1.7,0.8,1.1,0.9,44.5,3.5,0.0
Amadou Dante,-0.019,-0.017,-0.002,0.0,2000,22.0,UEL,Sturm Graz,Mali,LB,,7.9,9.0,10.1,-1.2,1.7,1.5,0.9,51.5,3.2,0.0
Amadou Diawara,-0.056,-0.05,-0.006,0.57,1997,26.0,Belgian Pro League,Anderlecht,Guinea,CM,"LM, RM",8.0,8.6,7.9,-1.7,1.6,1.4,0.8,55.0,3.6,0.0
Amadou Haidara,0.07,0.054,0.017,2.94,1998,25.0,"Bundesliga, UCL",RB Leipzig,Mali,DM,CM,8.5,9.2,7.8,3.2,1.4,1.6,0.4,56.8,3.9,0.0
Amadou Keita,-0.06,-0.068,0.008,1.27,2001,21.0,Belgian Pro League,Eupen,Guinea,CM,"AM, RW, LM, RM",12.0,11.4,9.0,-3.5,1.5,2.4,0.6,39.5,4.4,0.0
Amadou Koné,-0.018,-0.019,0.001,0.59,2005,18.0,Ligue 1,Reims,Mali,CM,DM,7.4,8.7,8.9,-2.2,1.0,1.3,0.8,50.0,3.7,0.0
Amadou Onana,0.027,0.014,0.014,3.32,2001,21.0,Premier League,Everton,Belgium,CM,DM,10.7,10.9,7.1,-0.2,1.0,1.7,0.5,65.6,4.7,0.0
Amar Dedić,0.001,-0.007,0.008,0.0,2002,20.0,UCL,RB Salzburg,Bosnia and Herzegovina,RB,LB,8.2,9.4,8.9,-2.2,1.1,1.1,1.1,51.3,3.7,0.0
Amari'i Bell,-0.024,-0.001,-0.023,2.06,1994,29.0,Premier League,Luton Town,Jamaica,CB,WB,8.0,10.6,8.6,-2.7,1.6,2.1,0.5,48.7,2.9,0.0
Amath,0.035,0.033,0.002,0.66,1996,27.0,La Liga,Mallorca,Senegal,ST,"LW, LM, RM, CM",12.3,10.5,9.6,-8.6,1.1,1.5,0.9,51.2,4.9,0.0
Ameen Al-Dakhil,0.032,0.021,0.011,1.72,2002,21.0,Premier League,Burnley,Belgium,CB,"LB, RB",6.9,8.2,8.3,-2.5,1.4,1.0,0.6,43.5,2.9,0.0
Amin Sarr,0.011,0.005,0.006,0.71,2001,22.0,Bundesliga,"Lyon, Wolfsburg",Sweden,ST,"AM, LW",8.6,8.0,9.3,-5.5,0.9,1.1,0.8,50.8,4.0,0.0
Amine Adli,0.109,0.087,0.021,1.99,2000,23.0,"Bundesliga, UEL",Bayer Leverkusen,Morocco,AM,"LW, ST, LM, WB",11.1,7.5,9.7,-7.9,0.8,1.1,0.6,52.8,5.8,0.0
Amine Boutrah,-0.07,-0.068,-0.002,1.56,2000,22.0,Eredivisie,Vitesse,France,LW,"RW, ST, LM",13.1,11.8,8.7,-0.6,1.1,1.0,0.5,34.6,5.3,0.0
Amine Gouiri,0.097,0.084,0.014,4.39,2000,23.0,"UEL, Ligue 1",Rennes,Algeria,ST,"AM, RW, LW, LM, RM",13.0,9.4,8.5,-0.9,0.8,0.9,1.0,47.8,6.1,0.0
Amine Harit,0.018,-0.007,0.025,2.77,1997,26.0,"UEL, Ligue 1",Marseille,Morocco,CM,"AM, RW, LW, ST, RM, LM",15.1,13.9,8.9,-15.8,0.8,1.1,1.5,41.8,6.4,0.0
Amine Oudrhiri,-0.068,-0.071,0.003,1.93,1992,30.0,Primeira Liga,Rio Ave,Morocco,CM,,7.9,10.0,6.7,2.3,1.6,1.4,0.6,51.9,3.2,0.0
Amine Salama,-0.016,-0.013,-0.003,0.4,2000,23.0,Ligue 1,Reims,France,ST,"RW, LW",9.4,8.6,9.2,-4.6,0.9,1.0,0.9,51.4,4.0,0.0
Amine Talal,-0.06,-0.041,-0.019,0.0,1996,27.0,UEL,Sheriff Tiraspol,Morocco,CM,,10.6,9.6,9.1,-2.2,1.6,1.5,2.0,47.8,4.2,0.0
Amir Richardson,-0.023,-0.018,-0.005,1.64,2002,21.0,Ligue 1,Reims,Morocco,CM,"AM, DM, LM, RM",9.0,9.7,8.6,5.4,1.2,1.5,0.6,55.6,3.9,0.0
Amir Rrahmani,0.095,0.033,0.062,5.49,1994,29.0,"UCL, Serie A",Napoli,Kosovo,CB,,5.2,7.3,7.9,2.1,1.3,1.2,0.3,62.3,2.7,0.0
Amor Layouni,-0.01,-0.007,-0.004,0.0,1992,30.0,UEL,Häcken,Tunisia,RW,LW,10.3,8.8,9.2,-3.6,1.1,1.4,0.9,45.0,4.2,0.0
Amos Pieper,0.0,0.003,-0.003,0.82,1998,25.0,Bundesliga,Werder Bremen,Germany,CB,,7.7,8.8,9.4,-3.6,1.4,1.6,0.8,58.3,3.3,0.0
Anan Khalaili,-0.023,-0.02,-0.003,0.0,2004,18.0,UEL,Maccabi Haifa,Israel,RW,,9.8,9.1,9.3,-5.0,1.4,1.2,0.9,50.0,3.9,0.0
Anas Ouahim,-0.071,-0.066,-0.005,1.03,1997,25.0,Eredivisie,Heracles Almelo,Germany,AM,"DM, ST, LM, CM",11.0,9.4,8.9,1.2,1.2,1.8,0.8,40.0,5.1,0.0
Anas Tahiri,-0.047,-0.046,-0.001,1.2,1995,28.0,Eredivisie,Heerenveen,Belgium,DM,"AM, LM",12.0,12.1,8.0,-3.6,0.8,1.0,0.8,44.5,4.3,0.0
Anass Salah-Eddine,-0.024,-0.026,0.002,0.38,2002,21.0,Eredivisie,"Twente, Ajax",Netherlands,LB,DM,11.8,10.8,9.4,-1.7,1.0,1.8,0.9,46.0,4.5,0.0
Anastasios Douvikas,0.019,0.021,-0.002,1.67,1999,23.0,La Liga,"Utrecht, Celta Vigo",Greece,ST,"RW, RM",8.9,6.8,8.7,1.5,0.7,1.1,0.6,52.9,4.7,0.0
Anatolii Trubin,-0.035,-0.039,0.004,2.83,2001,21.0,"Primeira Liga, UEL",Benfica,Ukraine,GK,,1.9,1.8,5.2,-1.2,0.3,0.3,0.3,62.8,1.1,-12.2
Ander Barrenetxea,0.049,0.036,0.013,2.51,2001,21.0,"La Liga, UCL",Real Sociedad,Spain,LW,"LM, RM",13.0,10.5,11.1,4.5,0.7,1.6,0.6,42.7,5.0,0.0
Ander Guevara,0.007,-0.031,0.038,4.24,1997,26.0,La Liga,Deportivo Alavés,Spain,DM,"AM, CM",9.5,13.1,9.4,0.3,0.7,1.3,0.8,49.6,3.5,0.0
Ander Herrera,-0.003,-0.001,-0.002,1.4,1989,33.0,La Liga,Athletic Bilbao,Spain,DM,,10.0,11.7,8.4,-3.6,1.4,2.3,0.6,41.3,3.7,0.0
Anders Dreyer,0.073,0.063,0.01,4.36,1998,25.0,Belgian Pro League,Anderlecht,Denmark,RW,RM,15.7,11.1,9.7,13.1,0.7,0.7,2.2,47.8,6.0,0.0
Anders Hagelskjær,-0.001,-0.003,0.002,0.0,1997,26.0,UEL,Molde,Denmark,CB,,7.6,7.9,9.6,-1.2,1.1,1.4,1.2,53.7,3.3,0.0
Anderson Jesus,-0.048,-0.041,-0.007,2.55,1995,28.0,Primeira Liga,Vizela,Brazil,CB,,4.4,6.0,6.5,-4.6,1.2,1.4,0.3,58.5,2.3,0.0
Andi Zeqiri,0.037,0.036,0.001,1.14,1999,24.0,Belgian Pro League,Genk,Switzerland,ST,"LB, AM, LW",10.3,6.8,8.1,-4.1,0.8,0.8,1.2,35.9,5.2,0.0
Andoni Gorosabel,0.046,-0.007,0.053,4.95,1996,26.0,La Liga,Deportivo Alavés,Spain,RB,"RW, RM",8.5,10.4,8.2,0.3,1.2,1.6,0.8,36.1,3.5,0.0
Andre Brooks,-0.03,-0.034,0.003,1.08,2003,19.0,Premier League,Sheffield United,England,CM,"AM, WB",7.1,8.4,8.1,-2.2,1.3,1.3,0.7,48.2,3.0,0.0
Andre-Frank Zambo Anguissa,0.086,0.038,0.049,5.7,1995,27.0,"UCL, Serie A",Napoli,Cameroon,CM,"DM, RM",9.6,9.5,8.9,-12.9,1.2,1.4,0.3,48.9,4.3,0.0
Andrea Belotti,0.016,0.012,0.003,2.45,1993,29.0,"UEL, Serie A","Fiorentina, Roma",Italy,ST,CM,11.5,6.6,8.5,0.6,0.6,1.0,0.5,45.7,6.3,0.0
Andrea Cambiaso,0.054,0.028,0.026,4.28,2000,23.0,Serie A,Juventus,Italy,WB,"RW, LW, CM",10.3,9.4,8.6,-1.1,0.9,1.4,0.6,46.6,4.2,0.0
Andrea Carboni,0.04,0.038,0.002,2.51,2001,22.0,Serie A,Monza,Italy,CB,LB,7.1,7.9,9.1,-2.1,1.5,1.9,0.5,52.9,3.3,0.0
Andrea Colpani,0.035,0.016,0.02,4.4,1999,24.0,Serie A,Monza,Italy,AM,RW,13.7,11.8,9.6,14.4,0.9,1.0,3.4,38.4,6.2,0.0
Andrea Consigli,-0.039,-0.011,-0.027,3.43,1987,36.0,Serie A,Sassuolo,Italy,GK,,2.7,2.6,9.3,-1.2,0.4,0.4,0.4,57.9,1.2,12.2
Andrea Petagna,-0.015,-0.015,-0.0,1.28,1995,28.0,Serie A,Cagliari,Italy,ST,,11.8,7.4,8.8,-3.9,0.7,0.8,0.6,47.7,5.1,0.0
Andrea Pinamonti,-0.01,-0.033,0.023,4.04,1999,24.0,Serie A,Sassuolo,Italy,ST,,8.4,5.0,7.9,10.3,0.4,0.7,0.3,35.7,4.6,0.0
Andreas Christensen,0.07,0.028,0.042,3.81,1996,27.0,"La Liga, UCL",Barcelona,Denmark,CB,"DM, CM",5.7,8.5,5.9,0.8,1.3,1.1,0.3,61.7,2.6,0.0
Andreas Hanche-Olsen,0.006,-0.011,0.017,1.42,1997,26.0,Bundesliga,Mainz 05,Norway,CB,,5.6,6.7,7.6,0.3,0.9,1.2,0.6,55.9,2.7,0.0
Andreas Müller,-0.006,-0.005,-0.0,0.47,2000,23.0,Bundesliga,Darmstadt 98,Germany,CM,DM,8.0,8.8,8.9,-1.7,1.2,1.8,0.9,52.8,3.6,0.0
Andreas Ntoi,0.009,0.011,-0.002,0.0,2003,20.0,UEL,Olympiacos,Greece,CB,,8.1,8.8,8.3,-1.2,1.1,1.1,0.9,52.8,3.5,0.0
Andreas Pereira,0.063,0.027,0.036,4.87,1996,27.0,Premier League,Fulham,Brazil,AM,LM,12.8,10.5,11.6,-6.8,0.5,0.7,7.2,37.7,6.0,0.0
Andreas Skov Olsen,0.066,0.047,0.018,4.01,1999,23.0,Belgian Pro League,Club Brugge,Denmark,RW,RM,16.3,12.4,10.4,9.8,0.9,1.3,1.9,43.4,6.4,0.0
Andreas Ulmer,-0.004,-0.005,0.001,0.0,1985,37.0,UCL,RB Salzburg,Austria,LB,,9.4,8.4,8.8,-1.7,1.0,1.5,1.0,48.6,3.8,0.0
Andrei Ratiu,-0.007,-0.002,-0.005,0.84,1998,25.0,La Liga,Rayo Vallecano,Romania,RB,"RM, WB",7.1,9.4,8.8,-2.2,0.7,1.0,0.7,48.9,3.0,0.0
Andrej Kramarić,0.067,0.056,0.011,4.17,1991,32.0,Bundesliga,Hoffenheim,Croatia,CM,"AM, ST",13.9,11.6,9.4,1.4,0.7,0.5,6.9,47.1,6.4,0.0
Andres Dumitrescu,0.005,0.005,0.0,0.0,2001,22.0,UEL,Slavia Prague,Romania,WB,,9.0,8.9,9.6,-2.2,1.2,1.2,0.9,50.0,4.2,0.0
Andrew,-0.062,-0.045,-0.018,2.62,2001,22.0,Primeira Liga,Gil Vicente FC,Brazil,GK,,3.4,2.9,8.1,-1.2,0.3,0.4,0.3,61.0,1.2,-0.0
Andrew Hjulsager,-0.003,-0.011,0.008,0.97,1995,28.0,Belgian Pro League,Gent,Denmark,AM,"RW, WB",13.1,11.8,10.0,-7.3,0.9,1.7,1.5,46.2,5.2,0.0
Andrew Omobamidele,0.008,0.008,0.0,1.13,2002,21.0,Premier League,Nottingham Forest,Ireland,CB,,7.0,6.6,7.0,-1.7,1.6,1.0,0.7,47.9,2.9,0.0
Andrew Robertson,0.071,0.038,0.034,3.25,1994,29.0,"UEL, Premier League",Liverpool,Scotland,LB,,7.4,11.8,11.1,-2.5,0.8,1.4,5.3,50.0,4.0,0.0
Andrey Santos,0.004,0.002,0.001,1.18,2004,19.0,Ligue 1,"Nottingham Forest, Strasbourg",Brazil,CM,,8.9,9.9,8.2,-3.2,1.0,1.6,0.7,54.8,4.1,0.0
Andries Noppert,-0.088,-0.06,-0.028,1.43,1994,29.0,Eredivisie,Heerenveen,Netherlands,GK,,3.6,3.4,7.9,-1.2,0.4,0.5,0.5,56.8,1.6,1.9
Andriy Lunin,0.079,0.017,0.061,3.76,1999,24.0,"La Liga, UCL",Real Madrid,Ukraine,GK,,2.4,2.3,6.6,-1.2,0.4,0.4,0.5,61.9,1.4,-9.2
Andros Townsend,0.007,0.001,0.005,1.74,1991,32.0,Premier League,Luton Town,England,AM,"RW, ST, RM",11.2,10.7,9.7,-2.1,0.8,1.4,2.0,38.2,4.3,0.0
András Schäfer,-0.018,-0.017,-0.001,1.51,1999,24.0,Bundesliga,Union Berlin,Hungary,CM,"AM, ST, LM, WB",10.4,11.6,9.6,-1.1,1.4,1.3,1.3,48.4,4.0,0.0
André André,-0.043,-0.038,-0.005,0.69,1989,33.0,Primeira Liga,Vitória,Portugal,CM,"CB, LM",10.1,11.3,8.4,-3.2,1.0,1.1,0.7,48.8,5.1,0.0
André Ayew,-0.031,-0.025,-0.005,1.28,1989,33.0,Ligue 1,Le Havre,Ghana,ST,"AM, LW, CM",9.0,7.3,7.9,3.5,0.7,1.1,0.8,47.7,4.4,0.0
André Castro,-0.018,-0.014,-0.004,0.73,1988,35.0,"Primeira Liga, UCL","Moreirense, Braga",Portugal,DM,"RM, CM",9.7,8.9,9.6,7.8,1.2,1.6,1.0,51.7,4.4,0.0
André Ferreira,0.012,0.003,0.008,1.98,1996,27.0,La Liga,Granada,Portugal,GK,,5.0,5.0,8.2,-1.2,0.5,0.6,0.5,57.5,1.9,0.4
André Franco,0.001,0.003,-0.003,0.61,1998,25.0,"Primeira Liga, UCL",Porto,Portugal,CM,"LB, AM, RW, DM, ST, RM",11.1,9.4,9.3,-7.7,1.1,1.4,2.3,48.8,4.8,0.0
André Geraldes,-0.058,-0.047,-0.011,0.57,1991,32.0,Primeira Liga,Casa Pia,Portugal,RM,"CB, RB, WB",7.9,8.3,9.8,-1.7,0.9,1.1,1.3,46.4,3.2,0.0
André Gomes,0.02,0.014,0.005,0.77,1993,30.0,Premier League,Everton,Portugal,CM,ST,10.8,11.0,9.5,2.3,1.0,1.2,1.4,41.5,4.2,0.0
André Horta,0.027,0.022,0.004,0.87,1996,26.0,"Primeira Liga, UCL",Braga,Portugal,DM,"LB, AM, LW, RM, CM",12.2,13.9,10.1,6.2,0.8,1.7,2.1,48.5,5.3,0.0
André Inácio,-0.031,-0.027,-0.004,1.38,2002,21.0,Primeira Liga,Estrela,Brazil,ST,"AM, RW, CB, LW, RM",11.3,10.1,9.0,-8.3,0.8,1.2,0.8,51.5,5.5,0.0
André Lacximicant,-0.035,-0.03,-0.004,0.24,2001,22.0,Primeira Liga,Casa Pia,Portugal,ST,RW,8.5,8.8,9.0,2.8,0.9,1.3,1.0,38.9,4.0,0.0
André Luis,-0.021,-0.022,0.001,1.63,1994,29.0,Primeira Liga,Moreirense,Brazil,ST,,11.5,7.8,9.4,9.2,0.8,0.9,0.7,53.9,4.8,0.0
André Onana,-0.005,0.005,-0.01,4.6,1996,27.0,"Premier League, UCL",Manchester United,Cameroon,GK,,2.5,2.3,9.0,-1.2,0.3,0.3,0.3,61.7,1.1,-1.7
André Pereira,-0.046,-0.043,-0.004,0.6,1995,28.0,Primeira Liga,Rio Ave,Portugal,RW,ST,11.0,8.3,9.0,-1.1,0.9,1.4,0.7,47.6,4.7,0.0
André Ramalho,0.081,0.013,0.068,4.72,1992,31.0,"Eredivisie, UCL",PSV,Brazil,CB,,5.8,9.9,8.3,1.2,1.3,1.5,0.4,59.7,3.7,0.0
André Silva,0.009,0.005,0.004,2.38,1995,27.0,"La Liga, UCL",Real Sociedad,Portugal,ST,LW,8.1,6.4,7.9,-4.4,0.7,1.0,0.9,46.9,3.7,0.0
André Silva,0.02,0.024,-0.003,1.12,1997,26.0,Primeira Liga,Vitória,Brazil,ST,,11.1,7.6,8.7,15.5,0.7,1.0,0.4,35.6,4.7,0.0
Andrés Andrade Cedeño,-0.036,-0.014,-0.022,0.0,1998,24.0,UEL,LASK,Panama,CB,,7.5,7.9,8.8,-1.7,1.4,1.6,0.8,52.2,3.0,0.0
