Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
Dani Olmo,0.066,0.052,0.013,2.41,1998,24.0,"World Cup, Bundesliga, UCL","Spain, RB Leipzig",Spain,AM,"RW, LW, LM, CM",16.1,10.0,10.9,-8.7,0.8,1.1,1.2,39.1,6.8,0.0
Dani Ramírez,-0.048,-0.051,0.003,0.4,1992,30.0,Belgian Pro League,Zulte Waregem,Spain,ST,"RW, CM",12.1,10.6,10.2,-5.4,1.0,1.1,1.2,50.0,4.1,0.0
Dani Rodríguez,-0.006,-0.011,0.005,2.82,1988,34.0,La Liga,Mallorca,Spain,CM,RM,14.1,11.5,8.6,-0.3,1.3,1.4,1.1,34.2,4.5,0.0
Dani de Wit,-0.017,-0.018,0.001,1.49,1998,24.0,Eredivisie,AZ Alkmaar,Netherlands,AM,"RM, CM",8.2,6.4,8.7,6.0,1.2,1.6,0.7,52.3,4.1,0.0
Daniel Amartey,0.03,0.018,0.012,2.6,1994,27.0,"World Cup, Premier League","Ghana, Leicester City",Ghana,CB,,6.9,9.4,6.5,-9.5,0.9,1.0,0.5,54.4,2.3,0.0
Daniel Bandeira,-0.031,-0.039,0.008,1.9,2000,22.0,Primeira Liga,Vitória,Portugal,CM,"CB, DM, LM",12.3,11.9,8.3,-2.8,1.5,1.7,0.9,57.6,4.0,0.0
Daniel Caligiuri,0.01,0.008,0.002,0.42,1988,34.0,Bundesliga,Augsburg,Italy,WB,"RB, ST, RM",10.3,10.6,10.2,-0.3,1.2,1.4,2.3,50.0,4.2,0.0
Daniel Ciofani,-0.012,-0.004,-0.008,1.38,1985,37.0,Serie A,Cremonese,Italy,ST,CB,10.9,6.6,8.1,9.4,0.7,0.8,0.7,38.3,4.5,0.0
Daniel Iversen,0.004,0.0,0.004,1.52,1997,25.0,Premier League,Leicester City,Denmark,GK,,5.4,5.1,9.9,-3.4,0.6,0.7,0.7,54.0,2.1,3.8
Daniel James,-0.008,-0.005,-0.004,1.08,1997,24.0,"World Cup, Premier League","Wales, Fulham, Leeds United",Wales,RW,"AM, LW, ST, LM, RM",9.7,8.9,8.8,-3.1,0.8,1.2,0.7,33.4,4.2,0.0
Daniel Kyereh,0.013,0.01,0.003,0.83,1996,26.0,"World Cup, Bundesliga, UEL","Freiburg, Ghana",Ghana,AM,"RW, ST, LM, CM",10.2,9.0,9.1,-2.5,1.0,1.4,0.7,43.7,4.6,0.0
Daniel Leite,-0.028,-0.036,0.008,3.36,1998,24.0,Primeira Liga,Estoril,Portugal,GK,,3.5,3.3,7.8,-3.4,0.4,0.4,0.3,52.6,1.3,-6.6
Daniel Maldini,-0.001,-0.002,0.001,0.87,2001,20.0,Serie A,Spezia,Italy,ST,"LW, LM",12.6,8.5,9.4,0.7,0.9,1.2,1.4,46.1,5.0,0.0
Daniel Muñoz,0.048,-0.001,0.048,4.58,1996,26.0,Belgian Pro League,Genk,Colombia,RB,,11.6,14.0,10.5,10.0,2.0,1.8,0.7,57.5,3.9,0.0
Daniel Opare,-0.141,-0.089,-0.051,0.52,1990,31.0,Belgian Pro League,R.F.C. Seraing,Ghana,CB,"RB, RM",7.4,10.0,10.9,-3.9,1.6,1.1,1.3,45.4,2.5,0.0
Daniel Parejo,0.043,0.027,0.016,5.62,1989,33.0,La Liga,Villarreal,Spain,CM,DM,10.8,11.0,10.0,-4.7,1.2,1.6,4.1,47.2,5.2,0.0
Daniel Podence,0.022,0.011,0.01,2.76,1995,26.0,Premier League,Wolves,Portugal,LW,"AM, RW, ST, LM, RM",15.4,11.7,11.1,6.2,0.8,1.3,2.1,44.3,5.5,0.0
Daniel Schmidt,-0.024,-0.042,0.018,3.34,1992,30.0,Belgian Pro League,Sint-Truiden,Japan,GK,,4.3,3.2,9.0,-3.4,0.4,0.4,0.7,63.2,1.4,-0.1
Daniel Sundgren,0.008,0.011,-0.003,0.0,1990,31.0,UCL,Maccabi Haifa,Sweden,RB,,10.1,9.9,9.4,-3.4,1.3,1.6,1.0,52.6,3.8,0.0
Daniel Vivian,0.061,0.016,0.046,4.38,1999,23.0,La Liga,Athletic Bilbao,Spain,CB,,4.9,8.3,8.9,-4.2,1.2,1.5,0.5,44.2,2.4,0.0
Daniele Montevago,-0.013,-0.012,-0.001,0.3,2003,19.0,Serie A,Sampdoria,Italy,ST,,10.9,8.1,9.1,-5.8,1.0,1.1,1.0,43.7,4.2,0.0
Daniele Rugani,0.015,0.013,0.002,0.85,1994,28.0,"UCL, Serie A",Juventus,Italy,CB,,6.6,6.6,7.7,-6.3,1.5,1.0,0.8,51.6,2.9,0.0
Daniele Verde,0.008,0.004,0.003,1.44,1996,26.0,Serie A,Spezia,Italy,ST,"AM, RW, LW, RM, CM",13.7,10.2,9.8,-3.5,1.1,0.9,3.7,47.3,5.5,0.0
Danilho Doekhi,0.015,0.002,0.013,3.32,1998,24.0,"Bundesliga, UEL",Union Berlin,Netherlands,CB,,7.7,9.7,7.0,13.0,1.7,1.6,0.4,55.7,2.8,0.0
Danilo,0.105,0.039,0.065,6.97,1991,31.0,"World Cup, UEL, Serie A","Juventus, Brazil",Brazil,CB,"LB, RB",8.6,10.8,9.1,-5.1,1.9,2.2,0.5,58.6,3.3,0.0
Danilo Cataldi,-0.023,-0.023,-0.001,2.32,1994,27.0,"UEL, Serie A",Lazio,Italy,CM,,7.2,8.2,8.4,-4.4,1.5,1.1,2.7,46.4,3.2,0.0
Danilo D'Ambrosio,0.032,0.034,-0.002,1.19,1988,33.0,"UCL, Serie A",Inter Milan,Italy,CB,WB,9.3,9.1,8.8,-5.8,1.6,1.9,0.7,50.0,4.0,0.0
Danilo Pereira,0.057,0.033,0.024,4.4,1991,30.0,"World Cup, Ligue 1, UCL","Portugal, Paris Saint-Germain",Portugal,CB,CM,4.8,8.9,6.9,-4.4,1.8,1.2,0.4,57.5,2.5,0.0
Danilo Soares,-0.042,-0.022,-0.021,1.88,1991,30.0,Bundesliga,VFL Bochum,Brazil,LB,,9.7,11.6,9.4,-3.4,1.7,2.3,0.7,53.9,3.2,0.0
Danilo Veiga,-0.046,-0.035,-0.01,0.71,2002,19.0,Primeira Liga,Gil Vicente FC,Portugal,RB,,10.3,9.6,9.6,-3.9,1.7,1.7,0.7,55.8,4.0,0.0
Danilo,0.031,0.029,0.002,2.16,1999,23.0,"Eredivisie, UEL",Feyenoord,Brazil,ST,"AM, RW, LW",10.3,4.8,8.1,-4.4,0.8,0.7,0.7,40.9,5.4,0.0
Danilo,0.031,0.029,0.002,1.58,2001,21.0,Premier League,Nottingham Forest,Brazil,CM,"AM, LM",11.9,10.3,8.8,4.0,1.2,1.1,1.0,40.4,3.8,0.0
Daniël van Kaam,-0.109,-0.084,-0.025,1.28,2000,22.0,Eredivisie,Cambuur,Netherlands,CM,"DM, LM, RM",9.6,10.3,7.7,-5.6,0.9,1.1,0.5,48.0,3.5,0.0
Danny Ings,0.033,0.03,0.003,2.62,1992,30.0,Premier League,"Aston Villa, West Ham",England,ST,,9.5,7.1,8.2,-5.6,0.7,1.2,0.5,43.8,4.2,0.0
Danny Latza,-0.014,-0.011,-0.003,1.09,1989,32.0,Bundesliga,Schalke 04,Germany,DM,"AM, LM, CM",8.6,9.9,8.3,-7.7,1.0,1.5,1.9,45.0,3.9,0.0
Danny Loader,0.019,0.024,-0.004,0.69,2000,21.0,"Primeira Liga, UCL",Porto,England,ST,"LB, AM, LM, CM",13.1,9.5,9.1,-0.7,1.0,1.4,0.8,45.3,5.2,0.0
Danny Ward,-0.021,0.01,-0.031,2.86,1993,29.0,"World Cup, Premier League","Wales, Leicester City",Wales,GK,,3.6,3.3,7.9,-3.4,0.4,0.5,0.4,54.0,1.5,8.5
Danny Welbeck,0.086,0.077,0.009,3.79,1990,31.0,Premier League,Brighton,England,ST,,12.2,6.8,7.4,-14.1,0.7,0.8,0.6,52.7,5.6,0.0
Danny da Costa,-0.026,-0.017,-0.009,1.47,1993,29.0,Bundesliga,Mainz 05,Germany,WB,RB,10.4,11.9,11.2,-5.8,1.0,1.3,1.8,55.5,3.3,0.0
Dante,0.127,0.025,0.102,7.78,1983,38.0,Ligue 1,Nice,Brazil,CB,,5.7,8.1,7.5,-5.6,1.5,1.4,0.3,66.9,2.5,0.0
Dante Vanzeir,0.003,0.0,0.003,2.27,1998,24.0,"UEL, Belgian Pro League",Union Saint-Gilloise,Belgium,ST,,12.0,7.5,8.0,7.4,0.6,0.6,0.5,39.2,4.3,0.0
Dany Mota,-0.017,-0.02,0.004,2.4,1998,24.0,Serie A,Monza,Portugal,ST,AM,13.8,8.8,10.8,-3.1,0.7,0.8,0.5,39.4,4.7,0.0
Danylo Sikan,-0.029,-0.025,-0.004,0.0,2001,21.0,UCL,Shakhtar Donetsk,Ukraine,ST,CM,10.5,8.7,9.2,-4.9,1.0,1.3,1.1,44.9,4.0,0.0
Dapo Mebude,-0.064,-0.061,-0.003,0.2,2001,21.0,Belgian Pro League,Oostende,Scotland,RW,,9.9,8.6,9.2,-4.9,1.2,1.3,1.0,45.9,3.9,0.0
Dario Essugo,-0.037,-0.029,-0.008,0.22,2005,17.0,"Primeira Liga, UEL",Sporting CP,Portugal,CM,,9.6,8.4,8.9,-3.4,1.3,1.6,1.0,50.0,3.7,0.0
Dario Van den Buijs,-0.088,-0.066,-0.022,1.35,1995,26.0,Eredivisie,RKC Waalwijk,Belgium,CB,,6.5,9.3,10.0,-1.8,1.5,1.4,3.8,49.5,2.9,0.0
Darko Brašanac,0.002,-0.003,0.006,1.46,1992,30.0,La Liga,Osasuna,Serbia,CM,"AM, DM, LM, RM",10.1,10.2,7.9,-4.2,1.3,1.8,0.7,50.0,3.9,0.0
Darko Lazović,0.01,-0.015,0.025,3.29,1990,31.0,"World Cup, Serie A","Hellas Verona, Serbia",Serbia,WB,"AM, LW, CM",13.1,12.2,10.3,-1.1,1.0,0.9,2.8,41.1,4.2,0.0
Darko Lemajić,-0.02,-0.022,0.002,0.26,1993,28.0,Belgian Pro League,Gent,Serbia,ST,CM,11.7,8.0,9.1,-0.3,1.0,1.0,1.0,60.3,4.5,0.0
Darlin Yongwa,-0.005,-0.004,-0.001,1.05,2000,21.0,Ligue 1,Lorient,Cameroon,WB,"LW, ST",12.7,9.9,9.2,-1.8,1.0,1.5,0.7,44.5,4.4,0.0
Darwin Machís,0.012,0.011,0.001,0.89,1993,29.0,La Liga,Valladolid,Venezuela,LW,,12.3,9.9,10.0,-8.6,1.0,1.0,0.8,45.3,4.9,0.0
Darwin Núñez,0.139,0.121,0.017,4.14,1999,23.0,"World Cup, Premier League, UCL","Uruguay, Liverpool",Uruguay,ST,LW,11.5,7.2,8.6,-14.0,0.5,0.8,0.6,40.8,5.9,0.0
Daryl van Mieghem,-0.032,-0.024,-0.008,2.15,1989,32.0,Eredivisie,Volendam,Netherlands,RW,"RB, LW, RM",12.1,10.4,9.5,4.9,0.8,0.8,1.6,38.9,4.3,0.0
David Affengruber,0.001,-0.0,0.001,0.0,2001,21.0,UEL,Sturm Graz,Austria,CB,,7.4,8.7,9.0,-4.4,1.0,1.2,0.9,51.0,3.0,0.0
David Alaba,0.083,0.043,0.04,3.69,1992,30.0,"La Liga, UCL",Real Madrid,Austria,CB,LB,5.5,6.1,8.6,-3.7,1.2,0.9,2.2,47.6,2.8,0.0
David Atanga,-0.039,-0.04,0.002,1.36,1996,25.0,Belgian Pro League,Oostende,Ghana,AM,"RW, LW, ST, CM, WB",12.5,9.7,8.7,-2.7,0.9,1.4,0.6,41.9,4.1,0.0
David Bates,-0.045,-0.041,-0.005,2.08,1996,25.0,Belgian Pro League,Mechelen,Scotland,CB,,5.2,5.6,7.4,-2.2,1.5,1.1,0.7,57.6,2.3,0.0
David Browne,-0.017,-0.008,-0.009,0.0,1995,26.0,UEL,HJK,Papua New Guinea,WB,,11.3,9.7,9.5,-6.3,1.2,1.6,0.9,47.6,3.8,0.0
David Carmo,-0.017,-0.02,0.003,0.8,1999,23.0,"Primeira Liga, UCL",Porto,Angola,CB,ST,5.3,6.1,8.8,-8.6,1.4,0.9,0.6,57.3,2.6,0.0
David García,0.066,0.009,0.057,5.07,1994,28.0,La Liga,Osasuna,Spain,CB,,5.5,8.4,7.8,3.2,1.9,1.1,0.4,65.6,2.3,0.0
David Gil,0.008,0.016,-0.009,0.52,1994,28.0,La Liga,Cádiz,Spain,GK,,7.7,7.6,9.8,-3.4,0.9,1.0,0.9,50.0,3.0,-1.3
David Henen,-0.043,-0.043,-0.001,0.71,1996,26.0,Belgian Pro League,Kortrijk,Togo,WB,"RW, LW, LM, RM, CM",11.2,8.4,9.1,-4.4,1.2,1.0,0.8,49.0,3.6,0.0
David López,0.034,0.031,0.002,2.72,1989,32.0,La Liga,Girona,Spain,CB,DM,5.9,7.9,7.6,4.0,1.2,1.4,0.5,48.4,2.8,0.0
David Neres,0.08,0.05,0.03,3.9,1997,25.0,"Primeira Liga, UCL",Benfica,Brazil,RW,"AM, LW",14.8,11.3,11.8,3.9,0.5,0.9,1.8,40.8,6.1,0.0
David Okereke,0.008,0.008,-0.0,3.28,1997,24.0,Serie A,Cremonese,Nigeria,ST,"AM, LW",14.5,10.6,8.0,0.6,0.8,0.7,0.6,39.3,5.4,0.0
David Pereira da Costa,0.034,0.039,-0.005,2.31,2001,21.0,Ligue 1,Lens,Portugal,AM,"LW, LM, CM",15.0,13.6,10.5,-11.1,1.1,0.9,1.3,41.7,5.2,0.0
David Raum,0.028,0.007,0.021,2.69,1998,24.0,"World Cup, Bundesliga, UCL","Germany, RB Leipzig",Germany,LB,"LW, LM, WB",8.7,9.4,11.5,-6.3,1.4,1.6,4.5,58.0,3.8,0.0
David Raya,0.068,0.016,0.052,6.5,1995,26.0,Premier League,Brentford,Spain,GK,,3.9,3.6,10.9,-3.9,0.4,0.4,0.7,60.4,1.4,-4.6
David Sambissa,-0.057,-0.051,-0.006,0.48,1996,26.0,Eredivisie,Cambuur,Gabon,RW,"LW, RM, WB",14.2,11.1,10.5,-1.8,1.4,1.9,1.5,45.1,4.8,0.0
David Silva,0.056,0.033,0.022,3.5,1986,36.0,"UEL, La Liga",Real Sociedad,Spain,AM,"ST, LM, RM, CM",16.8,15.3,9.0,-7.1,1.1,1.3,0.7,47.5,5.4,0.0
David Simão,-0.035,-0.053,0.018,2.9,1990,32.0,Primeira Liga,Arouca,Portugal,DM,"LM, CM",9.7,11.4,9.7,-5.8,1.3,1.4,2.3,53.3,3.5,0.0
David Soria,0.025,0.003,0.021,5.4,1993,29.0,La Liga,Getafe,Spain,GK,,3.9,3.3,9.9,-3.4,0.4,0.4,0.4,55.3,1.2,-2.0
David Torres,0.007,0.016,-0.008,0.56,2003,19.0,La Liga,Valladolid,Spain,CB,LB,8.2,8.5,9.2,-5.8,1.1,1.0,0.9,50.0,3.2,0.0
David Zima,0.003,0.009,-0.006,0.57,2000,21.0,Serie A,Torino,Czechia,CB,,8.4,8.4,8.8,-7.3,1.6,1.4,0.9,55.2,3.5,0.0
David de Gea,0.032,0.005,0.027,5.59,1990,31.0,"UEL, Premier League",Manchester United,Spain,GK,,1.7,1.7,7.5,-3.4,0.3,0.3,0.6,56.1,1.0,-0.6
Davide Calabria,0.029,0.022,0.007,2.73,1996,25.0,"UCL, Serie A",AC Milan,Italy,RB,WB,8.8,10.9,10.2,-5.1,1.9,2.5,0.8,52.4,3.5,0.0
Davide Faraoni,-0.018,-0.001,-0.017,1.85,1991,30.0,Serie A,Hellas Verona,Italy,WB,RB,10.1,9.3,9.3,-6.2,1.2,1.6,1.0,45.0,3.6,0.0
Davide Frattesi,0.051,0.025,0.026,5.1,1999,22.0,Serie A,Sassuolo,Italy,CM,"DM, RM",11.8,10.3,8.7,-5.4,0.9,1.7,0.3,49.4,5.4,0.0
Davide Zappacosta,0.025,0.025,0.0,2.31,1992,30.0,Serie A,Atalanta,Italy,WB,"RB, RM",9.7,9.8,9.0,8.8,0.9,1.3,1.7,43.2,3.9,0.0
Davie Selke,-0.003,-0.006,0.003,1.57,1995,27.0,Bundesliga,"Köln, Hertha Berlin",Germany,ST,RW,12.1,7.4,8.8,2.3,0.6,0.7,0.6,53.9,4.7,0.0
Davinson Sánchez,0.037,0.035,0.002,1.42,1996,26.0,"Premier League, UCL",Tottenham Hotspur,Colombia,CB,,6.4,8.3,8.6,-6.3,1.4,1.4,0.7,58.7,2.9,0.0
Davit Khocholava,-0.012,-0.009,-0.003,0.0,1993,29.0,UCL,FC Copenhagen,Georgia,CB,,8.0,8.5,8.6,-3.9,1.7,1.0,1.0,51.9,3.1,0.0
Davy Klaassen,0.034,0.031,0.003,3.36,1993,29.0,"Eredivisie, World Cup, UCL","Netherlands, Ajax",Netherlands,CM,"AM, DM, LM, RM",10.7,5.0,7.3,6.5,0.7,1.2,0.4,42.2,4.4,0.0
Davy Roef,-0.045,-0.04,-0.004,0.94,1994,28.0,Belgian Pro League,Gent,Belgium,GK,,5.2,4.8,6.9,-3.4,0.6,0.7,0.7,50.0,2.1,5.2
Dayot Upamecano,0.103,0.036,0.068,5.09,1998,23.0,"World Cup, Bundesliga, UCL","France, Bayern Munich",France,CB,,4.9,8.7,7.7,-6.8,1.4,1.6,0.3,51.6,2.2,0.0
Dean David,0.032,0.032,0.001,0.0,1996,26.0,UCL,Maccabi Haifa,Israel,ST,,10.8,8.7,9.1,-7.3,1.0,1.2,1.1,46.5,4.3,0.0
Dean Henderson,0.001,0.004,-0.003,2.25,1997,25.0,Premier League,Nottingham Forest,England,GK,,5.4,5.0,10.0,-3.4,0.5,0.6,0.6,51.4,1.8,6.0
Dean James,-0.088,-0.069,-0.019,0.31,2000,22.0,Eredivisie,Volendam,Netherlands,LB,,9.2,9.0,8.9,-3.9,1.7,1.1,0.9,47.6,3.3,0.0
Declan Rice,0.076,0.02,0.056,6.44,1999,23.0,"World Cup, Premier League","West Ham, England",England,DM,CM,12.1,14.8,7.7,8.3,2.2,1.4,1.3,55.3,3.7,0.0
Dedryck Boyata,-0.021,-0.027,0.006,0.67,1990,31.0,"UCL, Belgian Pro League",Club Brugge,Belgium,CB,"LB, WB",6.5,9.8,7.6,-3.4,1.6,1.1,0.8,56.0,2.7,0.0
Deiver Machado,0.013,0.015,-0.002,3.26,1993,28.0,Ligue 1,Lens,Colombia,WB,"LB, LM",8.1,7.6,8.0,9.9,1.2,1.5,1.1,41.1,4.1,0.0
Dejan Kulusevski,0.058,0.043,0.015,3.77,2000,22.0,"Premier League, UCL",Tottenham Hotspur,Sweden,AM,"RW, ST, RM, WB",16.6,10.7,10.2,-6.2,0.9,1.1,1.2,42.6,5.9,0.0
Dejan Ljubicic,0.029,0.022,0.007,2.76,1997,24.0,Bundesliga,Köln,Austria,DM,"AM, RW, LW, RM",13.9,9.8,8.6,3.4,0.8,1.1,0.7,40.0,4.4,0.0
Dejan Lovren,0.011,0.011,0.0,2.14,1989,33.0,"World Cup, Ligue 1","Lyon, Croatia",Croatia,CB,,5.1,7.4,7.8,-3.7,1.6,1.2,0.6,64.8,2.6,0.0
Delano Burgzorg,-0.013,-0.018,0.005,0.31,1998,23.0,Bundesliga,Mainz 05,Netherlands,ST,"AM, LM",9.5,8.7,8.9,-4.4,1.0,1.3,1.4,39.2,3.9,0.0
Demarai Gray,0.005,-0.027,0.031,3.57,1996,26.0,Premier League,Everton,Jamaica,ST,"RW, LW, LM",13.8,11.0,10.7,-14.0,0.8,1.2,5.2,32.7,5.9,0.0
Demba Seck,-0.016,-0.017,0.001,0.66,2001,21.0,Serie A,Torino,Senegal,AM,"ST, WB",10.7,10.8,9.4,-6.3,0.9,1.1,0.9,47.1,4.8,0.0
Denilho Cleonise,-0.05,-0.046,-0.003,0.25,2001,20.0,Eredivisie,Twente,Netherlands,RW,LW,9.6,9.2,8.9,-0.8,1.0,1.0,1.0,48.6,4.0,0.0
Denis Drăguș,-0.018,-0.02,0.002,1.27,1999,23.0,Belgian Pro League,Standard Liège,Romania,ST,"LW, CM",10.3,8.4,9.3,-1.1,0.7,1.5,0.9,39.6,4.4,0.0
Denis Genreau,0.005,0.004,0.001,0.93,1999,23.0,Ligue 1,Toulouse,Australia,AM,"DM, LM, RM, CM",11.1,8.6,9.8,-6.3,1.3,1.6,0.8,40.1,3.8,0.0
Denis Huseinbasic,-0.044,-0.044,0.0,0.84,2001,21.0,Bundesliga,Köln,Bosnia and Herzegovina,AM,"RW, DM, LW, ST, RM",5.9,8.5,7.5,-3.4,0.7,0.7,0.7,50.0,2.3,0.0
Denis Odoi,-0.006,-0.021,0.015,2.54,1988,34.0,"World Cup, UCL, Belgian Pro League","Club Brugge, Ghana",Ghana,RB,"CB, DM, CM",7.6,12.3,10.6,-7.3,1.8,1.1,0.5,49.1,3.1,0.0
Denis Suárez,-0.004,-0.001,-0.003,1.28,1994,28.0,La Liga,Espanyol,Spain,CM,"AM, RW, LW, LM, RM",11.4,11.3,10.0,-5.8,1.0,1.9,2.6,42.0,4.3,0.0
Denis Vavro,-0.024,-0.016,-0.008,0.0,1996,26.0,UCL,FC Copenhagen,Slovakia,CB,,8.3,8.0,8.6,-4.4,1.5,1.1,1.7,55.0,3.4,0.0
Denis Zakaria,0.005,0.005,-0.0,0.77,1996,25.0,"World Cup, Premier League, UCL","Chelsea, Juventus, Switzerland",Switzerland,CM,"DM, LM, RM",7.4,7.9,7.9,0.2,1.4,1.4,0.8,46.2,3.3,0.0
Deniz Undav,0.086,0.081,0.005,1.29,1996,26.0,Premier League,Brighton,Germany,ST,AM,11.3,7.3,8.6,-0.7,0.8,1.1,0.8,47.9,5.0,0.0
Dennis Appiah,-0.015,-0.012,-0.003,1.01,1992,30.0,"UEL, Ligue 1",Nantes,France,RB,"LB, CB, RM, WB",8.5,9.8,11.1,-5.8,1.4,1.6,1.1,52.8,3.0,0.0
Dennis Eckert,-0.031,-0.033,0.002,0.24,1997,25.0,"UEL, Belgian Pro League",Union Saint-Gilloise,Germany,ST,"RW, WB",9.5,8.7,8.9,-4.7,0.9,1.1,1.0,55.3,4.0,0.0
Dennis Geiger,-0.035,-0.038,0.003,2.19,1998,24.0,Bundesliga,Hoffenheim,Germany,CM,,10.1,10.5,7.3,0.7,1.4,1.5,2.8,41.7,3.5,0.0
Dennis Hadzikadunic,0.004,0.001,0.003,0.86,1998,24.0,"UEL, La Liga","Mallorca, Malmö",Bosnia and Herzegovina,CB,,7.5,8.6,7.7,-5.8,1.2,1.3,0.6,52.6,2.8,0.0
Dennis Praet,0.006,-0.0,0.006,0.93,1994,28.0,Premier League,Leicester City,Belgium,RW,"AM, LW, RM, CM",9.6,9.0,9.4,-3.2,1.1,1.4,1.4,39.2,3.7,0.0
Dennis Vos,-0.085,-0.053,-0.032,0.27,2001,20.0,Eredivisie,Emmen,Netherlands,CB,LB,8.2,10.4,8.9,-3.9,1.1,1.0,1.3,44.9,3.3,0.0
Denso Kasius,0.012,0.011,0.001,0.51,2002,19.0,Serie A,Bologna,Netherlands,WB,,11.9,9.1,10.2,-3.9,1.2,1.5,1.0,46.2,4.1,0.0
Denys Bunchukov,-0.053,-0.048,-0.005,0.29,2003,19.0,Belgian Pro League,R.F.C. Seraing,Ukraine,CM,,11.5,9.5,9.6,-4.9,1.2,1.3,1.0,40.5,3.7,0.0
Denys Harmash,-0.021,-0.018,-0.003,0.0,1990,32.0,UEL,Dynamo Kyiv,Ukraine,ST,,10.4,9.1,8.9,3.2,1.1,1.2,1.0,45.1,4.4,0.0
Denzel Dumfries,0.077,0.029,0.048,4.35,1996,26.0,"UCL, World Cup, Serie A","Inter Milan, Netherlands",Netherlands,WB,,9.5,8.3,11.1,-13.4,1.1,1.2,1.2,52.8,4.9,0.0
Denílson,-0.051,-0.044,-0.007,0.36,1995,27.0,Primeira Liga,Famalicão,Brazil,ST,,8.1,8.8,8.8,-6.8,1.0,1.1,0.9,48.4,3.7,0.0
Derick,-0.069,-0.06,-0.009,1.25,1993,28.0,Primeira Liga,Casa Pia,Brazil,LM,"LB, RW, RB, RM, WB",9.2,9.6,10.2,-7.7,1.3,1.4,1.8,44.3,3.8,0.0
Deroy Duarte,-0.116,-0.079,-0.038,0.72,1999,23.0,Eredivisie,Fortuna Sittard,Cape Verde,DM,CM,9.9,8.8,7.6,0.2,1.8,1.1,0.6,47.9,3.0,0.0
Derry Murkin,-0.095,-0.078,-0.016,1.91,1999,23.0,Eredivisie,Volendam,England,LB,"LM, WB",10.7,12.8,11.7,-11.6,1.8,1.7,1.4,49.2,3.5,0.0
Derry Scherhant,-0.013,-0.012,-0.001,0.37,2002,19.0,Bundesliga,Hertha Berlin,Germany,LW,"RW, ST, LM",9.3,8.4,8.8,0.7,1.0,1.5,1.0,44.2,3.6,0.0
Destiny Udogie,0.053,0.008,0.045,4.83,2002,19.0,Serie A,Udinese,Italy,WB,,12.4,12.1,8.6,-2.5,1.6,1.9,1.1,51.5,5.0,0.0
Devyne Rensch,0.03,-0.009,0.039,3.26,2003,19.0,"Eredivisie, UCL",Ajax,Netherlands,RB,"LB, CB",7.1,8.3,8.6,-0.3,1.7,2.0,0.8,56.2,3.4,0.0
Didier Lamkel Zé,-0.057,-0.061,0.004,0.82,1996,25.0,Belgian Pro League,Kortrijk,Cameroon,ST,"AM, LW",12.9,10.1,10.2,-7.7,0.7,1.0,0.7,48.9,4.6,0.0
Diederrick Joel,-0.048,-0.037,-0.011,0.97,1993,28.0,Primeira Liga,Marítimo,Cameroon,ST,,11.6,6.9,8.8,-11.1,0.8,0.8,0.6,39.2,4.8,0.0
Diego Carlos,0.039,0.035,0.004,0.35,1993,29.0,Premier League,Aston Villa,Brazil,CB,,9.4,9.3,9.5,-5.4,1.1,1.1,1.0,53.5,3.7,0.0
Diego Coppola,-0.013,-0.021,0.009,1.52,2003,18.0,Serie A,Hellas Verona,Italy,CB,,6.8,9.2,9.1,-4.9,1.3,1.5,1.1,55.6,2.4,0.0
Diego Costa,0.003,-0.004,0.007,1.75,1988,33.0,Premier League,Wolves,Spain,ST,,10.2,6.9,7.9,-12.7,0.7,0.7,0.6,38.2,4.1,0.0
Diego González,-0.009,0.004,-0.013,1.26,1995,27.0,La Liga,Elche,Spain,CB,RB,5.8,6.6,8.1,-7.3,1.1,1.1,0.7,59.0,2.6,0.0
Diego Lainez,-0.003,0.004,-0.007,0.21,2000,22.0,"Primeira Liga, UEL",Braga,Mexico,CM,"RW, ST, LM, RM",12.8,10.3,9.2,-2.8,1.2,1.2,1.7,50.0,5.1,0.0
Diego Llorente,0.039,0.021,0.019,2.05,1993,28.0,"UEL, Premier League","Leeds United, Roma",Spain,CB,WB,6.6,7.4,7.8,-8.6,1.9,1.3,0.6,56.6,2.6,0.0
Diego López,0.059,0.059,-0.0,0.82,2002,20.0,La Liga,Valencia,Spain,RW,"ST, RM",13.2,10.1,9.6,-5.1,1.1,1.1,0.9,49.0,4.8,0.0
Diego Moreno,0.002,0.013,-0.012,0.89,2001,21.0,La Liga,Osasuna,Spain,RB,,8.0,8.2,10.4,-5.4,1.1,1.1,1.1,46.8,3.3,0.0
Diego Rico,0.047,0.021,0.026,2.87,1993,29.0,"UEL, La Liga",Real Sociedad,Spain,LB,,9.5,9.7,10.7,-0.8,1.4,1.6,0.9,50.6,3.7,0.0
Diego Rosa,-0.047,-0.039,-0.009,0.27,2002,19.0,Primeira Liga,Vizela,Brazil,RM,,8.1,8.7,9.4,-4.4,1.4,1.5,2.3,51.3,3.7,0.0
Diego Rossi,0.002,0.003,-0.0,0.0,1998,24.0,UEL,Fenerbahçe,Uruguay,ST,LM,12.6,10.1,9.3,-6.8,1.0,1.3,1.2,50.0,4.5,0.0
