Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
Alexander Sørloth,0.039,0.014,0.026,2.96,1995,25.0,"UEL, La Liga",Real Sociedad,Norway,ST,,12.1,8.5,9.5,-9.9,0.7,0.8,0.5,50.7,4.3,0.0
Alexandre Lacazette,0.09,0.056,0.033,3.68,1991,30.0,Premier League,Arsenal,France,ST,AM,13.4,7.0,8.3,-18.2,0.8,1.0,0.7,37.6,5.8,0.0
Alexandre Oukidja,-0.023,-0.027,0.004,2.27,1988,33.0,Ligue 1,Metz,Algeria,GK,,4.3,4.2,8.7,-3.1,0.5,0.5,0.5,63.1,1.8,10.8
Alexandre Penetra,-0.03,-0.041,0.011,3.01,2001,19.0,Primeira Liga,Famalicão,Portugal,CB,,5.6,9.2,9.0,0.5,2.6,1.3,0.4,51.3,1.9,0.0
Alexandro Calut,-0.06,-0.055,-0.005,0.62,2003,18.0,Belgian Pro League,Standard Liège,Belgium,LB,WB,7.4,8.1,10.0,-3.6,1.4,1.3,0.8,56.5,3.1,0.0
Alexandru Cicâldău,-0.032,-0.021,-0.011,0.0,1997,24.0,UEL,Galatasaray,Romania,AM,CM,10.2,9.3,9.2,-2.0,1.3,1.2,2.0,46.6,4.2,0.0
Alexis Beka Beka,-0.042,-0.034,-0.007,0.0,2001,20.0,UEL,Lokomotiv Moscow,France,CM,LM,9.6,9.7,9.6,-3.1,1.6,1.3,0.9,50.0,3.7,0.0
Alexis Claude-Maurice,0.011,0.013,-0.002,0.3,1998,23.0,Ligue 1,Nice,France,LM,RM,11.1,9.1,9.1,-5.1,1.4,1.0,2.5,47.5,4.5,0.0
Alexis De Sart,-0.022,-0.021,-0.001,1.13,1996,24.0,Belgian Pro League,"Antwerp, OH Leuven",Belgium,CM,"AM, DM",10.4,10.0,10.5,0.4,1.6,1.4,0.9,53.9,3.9,0.0
Alexis Flips,0.006,-0.006,0.013,1.51,2000,21.0,Ligue 1,Reims,France,CM,"AM, RW, CB, RB, ST, LM, RM, WB",13.6,8.6,12.5,-3.9,2.0,1.8,4.2,40.7,4.9,0.0
Alexis Mac Allister,0.091,0.052,0.039,4.41,1998,22.0,Premier League,Brighton,Argentina,CM,"AM, DM, ST, LM",14.2,11.0,8.8,-6.9,0.9,1.9,2.8,50.6,5.8,0.0
Alexis Méndez,-0.04,-0.047,0.008,1.56,2000,20.0,Primeira Liga,Vizela,United States,RW,"DM, LW, LM, RM, CM",10.4,9.8,9.3,-3.0,1.2,1.1,2.7,36.6,4.1,0.0
Alexis Saelemaekers,0.08,0.048,0.032,3.71,1999,22.0,"UCL, Serie A",AC Milan,Belgium,RW,LW,14.0,9.4,10.2,-12.1,1.1,1.3,0.8,47.1,5.4,0.0
Alexis Sánchez,0.092,0.087,0.005,1.84,1988,32.0,"UCL, Serie A",Inter Milan,Chile,ST,AM,14.8,11.7,10.7,3.3,0.9,1.3,2.2,44.0,6.8,0.0
Alexis Tibidi,-0.001,-0.008,0.007,0.53,2003,17.0,Bundesliga,Stuttgart,France,AM,"LW, ST, CM",11.6,8.6,9.1,-5.1,1.2,1.1,0.9,51.0,4.3,0.0
Aleš Matějů,-0.02,-0.012,-0.009,0.9,1996,25.0,Serie A,Venezia,Czechia,RB,WB,10.6,8.9,9.0,-4.6,1.4,1.6,0.8,57.9,3.4,0.0
Alfa Semedo,-0.017,-0.017,-0.0,1.85,1997,23.0,Primeira Liga,Vitória,Guinea-Bissau,CM,"CB, DM",9.0,8.6,8.9,-10.1,1.9,1.9,0.5,53.8,3.7,0.0
Alfonso,-0.042,-0.039,-0.003,1.18,1999,21.0,Belgian Pro League,Oostende,Mozambique,CM,WB,10.2,10.6,8.3,2.4,1.8,1.5,0.7,41.7,3.2,0.0
Alfonso Espino,0.043,-0.012,0.055,5.7,1992,29.0,La Liga,Cádiz,Uruguay,LB,,11.0,10.8,13.1,-0.5,1.8,2.0,1.4,47.1,3.7,0.0
Alfonso Pedraza,0.06,0.032,0.028,3.14,1996,25.0,"La Liga, UCL",Villarreal,Spain,LB,LM,11.6,11.8,12.6,3.6,1.8,1.2,0.6,49.3,4.0,0.0
Alfred Duncan,0.04,-0.003,0.043,3.27,1993,28.0,Serie A,Fiorentina,Ghana,CM,"RM, LM",10.4,10.9,9.6,2.4,1.0,1.3,0.6,43.6,3.5,0.0
Alfred Gomis,0.027,0.009,0.018,3.58,1993,27.0,Ligue 1,Rennes,Senegal,GK,,3.2,2.9,7.3,-3.1,0.5,0.4,0.4,54.9,1.5,2.2
Alfredo Morelos,0.031,0.034,-0.003,0.0,1996,25.0,UEL,Rangers,Colombia,ST,,11.8,8.6,10.0,-4.6,0.8,0.9,0.8,46.5,4.8,0.0
Alfreð Finnbogason,0.021,0.017,0.004,0.44,1989,32.0,Bundesliga,Augsburg,Iceland,ST,,10.2,8.9,9.1,0.4,1.2,1.0,1.0,50.0,3.7,0.0
Alhassan Yusuf,-0.004,-0.019,0.015,2.42,2000,21.0,"UEL, Belgian Pro League",Antwerp,Nigeria,CM,"DM, LM, RM",11.2,12.5,8.6,-0.5,1.8,1.9,0.5,41.1,3.9,0.0
Ali Akman,-0.016,-0.032,0.016,1.98,2002,19.0,Eredivisie,NEC Nijmegen,Turkey,ST,CB,14.7,7.9,9.1,5.5,0.8,0.8,0.8,38.3,4.6,0.0
Ali Alipour,-0.031,-0.045,0.013,2.08,1995,25.0,Primeira Liga,Marítimo,Iran,ST,RW,13.3,6.9,8.1,-3.9,0.6,0.9,0.4,48.3,4.6,0.0
Ali Gholizadeh,0.025,0.011,0.013,2.91,1996,25.0,Belgian Pro League,Charleroi,Iran,CM,"AM, RW, ST",15.5,13.0,10.3,1.1,0.8,1.2,2.1,46.8,5.5,0.0
Alidu Seidu,-0.024,-0.024,-0.001,1.7,2000,21.0,Ligue 1,Clermont Foot,Ghana,CB,"LB, RW",7.8,6.9,7.2,-5.6,2.2,1.5,0.6,51.5,3.3,0.0
Alieu Fadera,-0.054,-0.048,-0.006,0.63,2001,19.0,Belgian Pro League,Zulte Waregem,Gambia,CM,"RW, CB, ST, RM, WB",11.1,9.9,9.9,-4.6,1.3,2.3,0.8,52.8,4.3,0.0
Alioune Ndour,-0.04,-0.031,-0.009,0.89,2001,20.0,Primeira Liga,Belenenses SAD,Senegal,ST,"LW, LM",9.1,7.9,9.8,-2.9,0.9,0.9,0.7,45.8,3.9,0.0
Alireza Beiranvand,-0.06,-0.035,-0.025,0.63,1992,28.0,Primeira Liga,Boavista,Iran,GK,,6.7,6.6,9.9,-3.1,0.9,0.8,0.8,53.8,2.6,8.9
Alireza Jahanbakhsh,0.059,0.028,0.031,2.85,1993,27.0,Eredivisie,Feyenoord,Iran,RW,,14.3,10.0,11.4,-4.6,1.0,1.3,2.0,49.3,6.2,0.0
Alisson,0.149,0.036,0.113,8.17,1992,28.0,"Premier League, UCL",Liverpool,Brazil,GK,,1.7,1.5,4.6,-3.1,0.3,0.3,0.3,63.3,0.9,-0.3
Allan,0.001,-0.011,0.012,3.04,1991,30.0,Premier League,Everton,Brazil,CM,"DM, RM",9.2,12.6,8.4,-4.1,1.3,2.1,0.5,46.8,3.1,0.0
Allan McGregor,-0.017,-0.017,-0.001,0.0,1982,39.0,UEL,Rangers,Scotland,GK,,5.0,4.7,8.6,-3.1,0.6,0.6,0.6,51.3,1.8,-0.2
Allan Nyom,0.008,0.008,-0.001,0.35,1988,33.0,La Liga,Getafe,Cameroon,RB,CB,8.9,8.8,8.9,-3.1,1.2,1.1,1.0,52.3,3.4,0.0
Allan Saint-Maximin,-0.008,-0.026,0.018,3.71,1997,24.0,Premier League,Newcastle United,France,LW,"ST, LM",20.6,17.1,10.3,-3.3,0.8,0.7,0.6,50.0,6.4,0.0
Allano,-0.062,-0.06,-0.003,0.99,1995,26.0,Primeira Liga,Santa Clara,Brazil,LW,"RW, ST, LM",12.9,11.6,10.6,-8.8,1.2,1.5,1.0,45.0,5.0,0.0
Almamy Touré,0.005,0.009,-0.003,0.72,1996,25.0,"Bundesliga, UEL",Eintracht Frankfurt,Mali,WB,"CB, RB, RM",6.5,8.2,8.5,-8.4,1.5,1.5,0.7,52.3,2.7,0.0
Almoatasem Al Musrati,0.015,-0.013,0.028,3.85,1996,25.0,"Primeira Liga, UEL",Braga,Libya,CM,DM,12.2,11.2,8.5,-3.8,2.0,1.5,0.4,58.5,3.6,0.0
Alois Oroz,-0.057,-0.039,-0.019,0.77,2000,20.0,Eredivisie,Vitesse,Croatia,CB,RM,6.8,8.3,9.0,6.3,2.2,1.1,1.0,51.6,2.9,0.0
Alphonse Areola,0.01,0.012,-0.003,0.13,1993,28.0,"UEL, Premier League",West Ham,France,GK,,5.7,4.7,8.3,-3.1,0.7,0.7,0.7,53.6,2.2,-1.5
Alphonso Davies,0.108,0.06,0.047,3.84,2000,20.0,"Bundesliga, UCL",Bayern Munich,Canada,LB,WB,10.3,11.1,10.5,-10.1,1.4,1.3,1.0,44.3,4.4,0.0
Altay Bayındır,-0.022,-0.008,-0.014,0.0,1998,23.0,UEL,Fenerbahçe,Turkey,GK,,8.0,7.6,8.7,-3.1,1.0,1.0,1.0,52.6,3.0,3.5
Amadou Dante,-0.023,-0.018,-0.006,0.0,2000,20.0,UEL,Sturm Graz,Mali,LB,,8.8,8.8,9.5,-3.6,1.7,1.4,1.3,47.6,3.2,0.0
Amadou Haidara,0.068,0.034,0.034,2.51,1998,23.0,"Bundesliga, UCL",RB Leipzig,Mali,CM,DM,12.9,12.3,8.9,5.8,1.4,1.3,0.5,51.8,4.0,0.0
Amadou Mbengue,-0.019,-0.011,-0.008,0.76,2002,19.0,Ligue 1,Metz,Senegal,CB,"DM, RB, CM",8.1,8.5,8.3,-3.1,1.5,1.4,0.9,47.9,2.9,0.0
Amadou Onana,0.02,-0.012,0.032,2.08,2001,19.0,"Ligue 1, UCL",Lille,Belgium,CM,"AM, DM",11.1,9.2,7.9,-10.5,1.8,2.1,0.5,53.1,3.9,0.0
Amath,-0.006,-0.01,0.004,1.19,1996,25.0,La Liga,Mallorca,Senegal,LW,"AM, RW, ST, LM",11.2,8.8,8.1,-9.7,1.2,1.4,0.9,37.8,4.2,0.0
Ambroise Oyongo,-0.012,-0.002,-0.01,0.85,1991,30.0,Ligue 1,Montpellier,Cameroon,LB,,9.7,8.7,10.3,0.5,1.2,1.1,1.1,42.4,3.6,0.0
Ameen Al-Dakhil,-0.077,-0.048,-0.03,1.19,2002,19.0,Belgian Pro League,"Sint-Truiden, Standard Liège",Belgium,CB,,5.9,6.9,7.6,-3.6,1.7,1.0,0.8,50.0,2.1,0.0
Amer Gojak,-0.004,-0.006,0.002,0.0,1997,24.0,UEL,Dinamo Zagreb,Bosnia and Herzegovina,CM,,11.5,9.1,8.6,-6.1,1.2,1.2,0.9,52.6,3.9,0.0
Amin Sarr,-0.015,-0.01,-0.004,1.38,2001,20.0,Eredivisie,Heerenveen,Sweden,ST,LW,13.8,8.3,9.0,-2.5,1.0,1.2,0.7,44.8,4.7,0.0
Amine Adli,0.039,0.012,0.027,2.11,2000,21.0,"Bundesliga, UEL",Bayer Leverkusen,Morocco,ST,"AM, RW, LW, LM",14.3,10.7,9.8,-10.6,1.1,1.2,0.9,35.7,5.5,0.0
Amine Benchaib,-0.029,-0.022,-0.008,0.35,1998,23.0,Belgian Pro League,"Kortrijk, Charleroi",Morocco,WB,"AM, DM, ST, LM, CM",10.4,10.7,9.1,2.4,1.2,1.5,1.0,46.6,4.3,0.0
Amine Gouiri,0.045,0.021,0.024,4.77,2000,21.0,Ligue 1,Nice,Algeria,ST,LM,18.0,10.5,9.8,-5.5,0.7,0.8,3.2,41.7,6.1,0.0
Amine Harit,0.025,0.015,0.011,1.83,1997,24.0,"UEL, Ligue 1",Marseille,Morocco,LW,"AM, RW, ST, LM, RM, CM",13.3,11.1,10.7,2.7,0.8,1.1,2.2,42.9,5.8,0.0
Amir Rrahmani,0.114,0.026,0.088,6.6,1994,27.0,"UEL, Serie A",Napoli,Kosovo,CB,,4.2,5.6,6.6,-3.4,1.1,0.7,0.3,58.3,2.4,0.0
Amos Pieper,0.018,-0.017,0.036,3.62,1998,23.0,Bundesliga,Arminia Bielefeld,Germany,CB,,5.7,7.9,7.5,-7.0,2.1,1.3,0.5,52.4,2.2,0.0
Anargyros Kampetsis,-0.058,-0.051,-0.007,0.31,1999,22.0,Eredivisie,Willem II,Greece,ST,"AM, LW",10.8,8.4,9.3,-7.9,1.0,1.2,1.0,33.9,4.0,0.0
Anas Ouahim,-0.081,-0.074,-0.007,0.53,1997,23.0,Eredivisie,Heracles Almelo,Germany,ST,"AM, CM",12.2,9.4,9.1,-6.1,1.3,1.1,0.9,40.1,4.3,0.0
Anas Tahiri,-0.056,-0.052,-0.005,0.95,1995,26.0,Eredivisie,Heerenveen,Belgium,CM,"DM, LM",10.2,10.6,8.8,-1.5,1.2,1.0,1.5,43.3,3.6,0.0
Anass Zaroury,0.025,0.005,0.02,2.67,2000,20.0,Belgian Pro League,Charleroi,Morocco,ST,"AM, LW, CM",14.2,11.2,10.2,-0.5,0.7,0.9,0.7,40.1,5.3,0.0
Anastasios Donis,-0.01,-0.011,0.001,0.48,1996,24.0,Ligue 1,Reims,Greece,LW,"AM, ST",9.4,10.5,9.6,-7.4,1.0,1.4,1.0,46.6,3.8,0.0
Anastasios Douvikas,-0.026,-0.043,0.017,2.82,1999,21.0,Eredivisie,Utrecht,Greece,ST,RW,10.3,6.5,8.6,-17.9,0.6,1.0,0.6,46.1,5.0,0.0
Anatolii Trubin,0.002,0.008,-0.006,0.0,2001,19.0,UCL,Shakhtar Donetsk,Ukraine,GK,,7.6,7.0,8.7,-3.1,1.1,1.0,1.0,48.7,3.2,2.9
Ander Barrenetxea,0.003,-0.003,0.006,0.77,2001,19.0,"UEL, La Liga",Real Sociedad,Spain,LW,"RW, ST, LM, RM",12.3,10.8,10.4,-1.0,1.0,1.4,0.8,50.0,4.6,0.0
Ander Guevara,0.016,0.002,0.014,1.31,1997,24.0,"UEL, La Liga",Real Sociedad,Spain,CM,"DM, LM, RM",8.5,9.3,8.7,-3.6,1.5,1.5,0.6,47.7,2.9,0.0
Ander Herrera,0.077,0.053,0.024,2.14,1989,31.0,"Ligue 1, UCL",Paris Saint-Germain,Spain,CM,"RW, DM, LM, RM",11.7,10.3,9.3,12.3,1.7,1.7,0.6,44.5,4.2,0.0
Anders Christiansen,-0.021,-0.016,-0.005,0.0,1990,31.0,UCL,Malmö,Denmark,CM,,11.1,10.7,9.6,-4.6,1.4,1.0,1.7,51.3,3.9,0.0
Anderson,-0.049,-0.046,-0.003,1.04,1998,23.0,Primeira Liga,Portimonense,Brazil,LW,"RW, ST, LM, RM, CM, WB",12.0,10.2,9.5,-3.0,1.0,1.3,1.1,40.5,4.3,0.0
Anderson Carvalho,-0.052,-0.078,0.026,1.88,1990,31.0,Primeira Liga,Santa Clara,Brazil,DM,"RM, CM",8.0,9.0,8.6,-7.0,2.2,2.1,0.6,46.8,3.6,0.0
Anderson Gniangbo,-0.014,-0.009,-0.005,0.0,1999,21.0,UEL,Sturm Graz,Côte d'Ivoire,ST,AM,11.0,9.6,8.8,-4.6,1.1,1.3,1.1,38.1,3.9,0.0
Anderson Jesus,-0.025,-0.035,0.011,1.84,1995,26.0,Primeira Liga,Vizela,Brazil,CB,,5.9,6.6,7.7,-5.6,1.9,1.0,0.5,55.8,2.4,0.0
Anderson Lucoqui,-0.011,-0.008,-0.003,0.97,1997,24.0,Bundesliga,Mainz 05,Angola,WB,LB,9.1,8.0,9.3,-1.5,1.4,1.3,1.0,52.1,3.8,0.0
Andi Zeqiri,0.001,-0.001,0.002,1.41,1999,22.0,Bundesliga,Augsburg,Switzerland,ST,"AM, LM",11.8,8.1,8.4,-6.8,0.8,1.0,0.7,35.0,4.5,0.0
Andoni Gorosabel,0.064,0.013,0.051,4.27,1996,24.0,"UEL, La Liga",Real Sociedad,Spain,RB,LB,9.4,10.6,9.3,-6.1,1.1,1.5,0.9,43.1,3.0,0.0
Andre-Frank Zambo Anguissa,0.066,0.023,0.042,3.64,1995,25.0,"UEL, Serie A",Napoli,Cameroon,DM,"RM, CM",10.9,11.1,8.8,-9.2,1.6,1.6,0.5,56.0,4.5,0.0
Andrea Belotti,0.022,0.017,0.005,2.13,1993,27.0,Serie A,Torino,Italy,ST,,12.3,7.7,9.6,-4.8,0.7,0.7,1.5,43.5,6.6,0.0
Andrea Cambiaso,0.023,-0.014,0.037,2.79,2000,21.0,Serie A,Genoa,Italy,WB,"LB, RB",10.8,12.0,9.0,-1.5,1.4,1.2,1.0,41.7,3.3,0.0
Andrea Carboni,0.018,-0.014,0.032,3.37,2001,20.0,Serie A,Cagliari,Italy,CB,,6.7,11.0,8.9,-6.5,1.5,1.3,0.4,51.3,2.3,0.0
Andrea Consigli,-0.013,0.014,-0.027,4.28,1987,34.0,Serie A,Sassuolo,Italy,GK,,2.7,2.3,7.9,-3.1,0.4,0.3,0.4,56.7,1.3,7.1
Andrea Conti,0.01,0.009,0.001,0.36,1994,27.0,Serie A,"AC Milan, Sampdoria",Italy,RB,RM,8.7,8.2,8.9,-0.0,1.7,1.2,1.0,46.2,3.7,0.0
Andrea La Mantia,0.035,0.033,0.002,0.8,1991,30.0,Serie A,Empoli,Italy,ST,AM,10.8,7.4,9.1,-1.9,1.0,0.9,0.9,56.2,4.4,0.0
Andrea Masiello,-0.007,-0.004,-0.004,0.68,1986,35.0,Serie A,Genoa,Italy,CB,,7.7,8.5,7.9,-3.1,1.6,1.0,0.9,50.0,3.0,0.0
Andrea Petagna,0.022,0.018,0.004,0.91,1995,26.0,"UEL, Serie A",Napoli,Italy,ST,LW,11.2,7.8,9.7,-1.8,0.8,0.9,0.7,44.2,5.2,0.0
Andrea Pinamonti,0.036,0.021,0.015,4.75,1999,22.0,Serie A,Empoli,Italy,ST,,11.9,6.1,9.2,-3.8,0.6,0.6,0.5,38.9,5.4,0.0
Andrea Ranocchia,0.038,0.033,0.004,0.57,1988,33.0,"UCL, Serie A",Inter Milan,Italy,CB,,7.9,7.4,8.1,-6.5,1.3,1.2,0.9,56.2,3.5,0.0
Andrea Schiavone,-0.031,-0.018,-0.013,0.66,1993,28.0,Serie A,Salernitana,Italy,CM,"LM, RM",8.7,9.1,8.4,1.0,1.5,1.4,3.5,50.0,3.7,0.0
Andreas Beck,-0.025,-0.039,0.015,2.89,1987,34.0,Belgian Pro League,Eupen,Germany,WB,"LB, RW, CB, RB",7.8,9.5,10.9,-3.9,1.2,1.3,2.0,44.5,3.3,0.0
Andreas Bouchalakis,-0.013,-0.007,-0.006,0.0,1993,28.0,UEL,Olympiacos,Greece,DM,CM,10.2,10.7,8.1,-4.1,1.4,1.1,1.2,44.5,3.7,0.0
Andreas Bruus,-0.035,-0.02,-0.015,0.0,1999,22.0,UEL,Brøndby,Denmark,RB,WB,9.7,9.9,10.8,-3.6,1.2,1.2,1.0,46.2,3.2,0.0
Andreas Christensen,0.098,0.043,0.055,3.19,1996,25.0,"Premier League, UCL",Chelsea,Denmark,CB,,4.9,8.4,7.7,-1.5,1.8,0.9,0.5,53.9,2.4,0.0
Andreas Hanche-Olsen,-0.014,-0.041,0.027,3.59,1997,24.0,Belgian Pro League,Gent,Norway,CB,WB,4.8,8.2,7.6,-3.9,1.7,1.4,0.4,54.7,2.0,0.0
Andreas Kuen,-0.03,-0.026,-0.004,0.0,1995,26.0,UEL,Sturm Graz,Austria,AM,LM,9.1,8.8,9.0,-3.1,1.1,1.2,1.5,47.5,3.6,0.0
Andreas Linde,-0.03,-0.012,-0.018,1.25,1993,28.0,Bundesliga,Greuther Fürth,Sweden,GK,,6.5,5.5,9.9,-3.1,0.7,0.6,0.7,54.9,2.1,6.9
Andreas Luthe,0.019,0.001,0.018,3.73,1987,34.0,Bundesliga,Union Berlin,Germany,GK,,3.4,3.4,8.9,-3.1,0.4,0.4,0.5,58.0,1.4,8.6
Andreas Maxsø,-0.056,-0.029,-0.028,0.0,1994,27.0,UEL,Brøndby,Denmark,CB,,8.4,8.5,7.6,-3.1,1.5,0.8,0.9,53.7,2.8,0.0
Andreas Samaris,-0.105,-0.079,-0.026,0.64,1989,32.0,Eredivisie,Fortuna Sittard,Greece,CB,"LM, CM",6.6,8.3,8.0,-3.6,1.5,1.3,1.4,52.3,3.0,0.0
Andreas Skov Olsen,0.057,0.02,0.037,2.71,1999,21.0,Serie A,"Bologna, Club Brugge",Denmark,WB,"AM, RW, ST, RM",13.3,10.1,10.6,5.7,0.9,1.5,2.1,42.9,5.0,0.0
Andreas Ulmer,-0.015,-0.012,-0.003,0.0,1985,35.0,UCL,RB Salzburg,Austria,LB,,8.4,9.5,10.2,-4.1,1.5,1.3,0.8,44.7,2.8,0.0
Andreas Voglsammer,0.013,0.006,0.007,1.31,1992,29.0,Bundesliga,Union Berlin,Germany,ST,"LW, LM, CM",12.1,8.5,9.0,-4.6,0.9,1.2,1.3,44.9,5.0,0.0
Andrei Girotto,0.024,0.009,0.015,4.93,1992,29.0,Ligue 1,Nantes,Brazil,CB,"DM, CM",6.4,7.3,8.1,11.2,2.3,1.8,0.7,60.2,2.9,0.0
Andrei Mostovoy,-0.006,-0.006,0.0,0.0,1997,23.0,UCL,Zenit,Russia,CM,"AM, LW, ST, RM",9.6,9.0,9.4,-3.6,1.3,1.1,1.0,47.6,3.8,0.0
Andrej Kramarić,0.084,0.058,0.026,5.48,1991,30.0,Bundesliga,Hoffenheim,Croatia,ST,"AM, LW, CM",14.8,11.6,8.5,-22.6,0.7,0.5,1.7,43.9,5.6,0.0
Andrew,-0.052,-0.036,-0.016,0.89,2001,20.0,Primeira Liga,Gil Vicente FC,Brazil,GK,,5.4,5.2,7.8,-3.1,0.8,0.7,0.7,50.0,2.2,-2.0
Andrew Gravillon,-0.0,-0.019,0.019,2.96,1998,23.0,Ligue 1,Reims,Guadeloupe,CB,RB,6.7,8.1,9.0,-7.0,1.7,1.3,1.4,52.6,2.8,0.0
Andrew Hjulsager,0.008,0.002,0.006,1.73,1995,26.0,Belgian Pro League,Gent,Denmark,AM,"ST, CM, WB",15.9,11.9,11.1,-6.9,0.9,1.4,3.0,35.6,6.1,0.0
Andrew Omobamidele,0.016,0.018,-0.002,0.57,2002,19.0,Premier League,Norwich City,Ireland,CB,,8.7,9.5,8.9,1.0,1.4,1.4,1.0,45.1,3.4,0.0
Andrew Robertson,0.136,0.073,0.064,6.15,1994,27.0,"Premier League, UCL",Liverpool,Scotland,LB,,10.5,11.5,11.8,3.8,1.2,0.9,4.0,57.2,4.3,0.0
Andries Noppert,-0.104,-0.066,-0.038,0.81,1994,27.0,Eredivisie,Go Ahead Eagles,Netherlands,GK,,5.1,4.7,8.9,-4.1,0.6,0.6,0.9,56.0,1.9,-2.7
Andrija Luković,-0.057,-0.04,-0.017,0.85,1994,26.0,Primeira Liga,Belenenses SAD,Serbia,CM,LM,10.7,9.1,9.4,-6.5,1.6,1.2,2.9,47.3,4.5,0.0
Andrija Pavlović,-0.027,-0.019,-0.008,0.0,1993,27.0,UEL,Brøndby,Serbia,ST,,9.9,8.3,9.2,-6.1,1.1,1.0,1.1,46.0,3.7,0.0
Andriy Pyatov,0.01,0.01,0.0,0.0,1984,37.0,UCL,Shakhtar Donetsk,Ukraine,GK,,7.7,7.1,8.4,-3.1,1.1,1.0,1.0,51.3,3.2,3.0
Andriy Yarmolenko,0.041,0.034,0.006,0.54,1989,31.0,"UEL, Premier League",West Ham,Ukraine,RW,"ST, RM",11.6,10.9,8.7,0.9,0.9,1.0,1.1,50.0,4.8,0.0
Andros Townsend,0.002,-0.018,0.02,2.04,1991,30.0,Premier League,Everton,England,CM,"RW, ST, LM, RM",13.5,11.1,9.6,-0.5,1.2,1.3,3.3,41.1,5.3,0.0
András Schäfer,0.021,0.013,0.008,0.38,1999,22.0,Bundesliga,Union Berlin,Hungary,CM,,10.3,9.8,8.8,-1.0,1.2,1.1,1.1,45.3,4.0,0.0
André Almeida,-0.008,-0.007,-0.001,1.06,1990,30.0,"Primeira Liga, UCL",Benfica,Portugal,RB,"CB, LM, RM",9.8,10.0,10.8,-5.1,1.0,1.4,1.2,52.2,3.6,0.0
André Amaro,-0.041,-0.024,-0.017,0.61,2002,18.0,Primeira Liga,Vitória,Portugal,CB,,7.1,7.6,8.1,-3.1,1.3,1.3,0.8,58.2,2.9,0.0
André André,-0.048,-0.041,-0.007,0.96,1989,31.0,Primeira Liga,Vitória,Portugal,LM,,11.4,11.3,8.5,-4.6,1.2,1.6,0.9,48.0,5.0,0.0
André Bukia,-0.09,-0.101,0.012,1.8,1995,26.0,Primeira Liga,Arouca,DR Congo,RW,RM,13.3,11.0,8.9,-3.4,0.9,0.8,0.7,40.1,6.2,0.0
André Castro,-0.01,-0.025,0.015,1.51,1988,33.0,"Primeira Liga, UEL",Braga,Portugal,CM,"DM, RM",9.7,9.5,8.5,-13.4,1.2,1.3,0.7,41.3,3.8,0.0
André Clóvis,-0.057,-0.053,-0.004,0.83,1997,23.0,Primeira Liga,Estoril,Brazil,ST,LW,10.5,7.1,8.4,-7.1,1.2,0.9,0.7,42.7,4.6,0.0
André Ferreira,-0.033,-0.04,0.007,3.26,1996,25.0,Primeira Liga,Paços de Ferreira,Portugal,GK,,3.4,3.3,8.9,-3.1,0.4,0.4,0.4,57.9,1.2,-5.8
André Franco,-0.016,-0.035,0.02,3.19,1998,23.0,Primeira Liga,Estoril,Portugal,AM,"DM, LM, RM, CM",15.1,10.7,9.8,-3.5,1.1,1.2,4.3,45.2,5.3,0.0
André Gomes,0.028,0.022,0.006,0.99,1993,28.0,Premier League,Everton,Portugal,CM,ST,12.5,9.5,9.7,-6.5,0.9,1.1,0.9,49.1,4.5,0.0
André Hahn,0.002,-0.019,0.021,2.94,1990,30.0,Bundesliga,Augsburg,Germany,AM,"RW, ST, RM, CM, WB",10.5,7.5,9.2,6.7,1.0,1.2,0.5,46.1,3.7,0.0
André Horta,0.045,0.008,0.037,2.71,1996,24.0,"Primeira Liga, UEL",Braga,Portugal,CM,DM,16.5,15.2,8.6,-10.9,0.8,1.1,1.0,45.1,5.5,0.0
André Luis,-0.027,-0.026,-0.002,1.57,1994,27.0,Primeira Liga,Moreirense,Brazil,ST,"AM, LM",15.6,9.2,10.2,8.3,0.7,0.8,1.5,58.2,5.4,0.0
André Martins,-0.015,-0.007,-0.007,0.0,1990,31.0,UEL,Legia Warsaw,Portugal,DM,CM,10.3,9.6,8.7,-3.6,1.4,1.2,1.0,51.1,3.7,0.0
André Onana,-0.071,-0.056,-0.016,0.46,1996,25.0,"Eredivisie, UCL",Ajax,Cameroon,GK,,5.0,4.5,7.3,-3.1,0.8,0.7,0.8,48.7,2.5,3.2
André Ramalho,-0.002,-0.032,0.03,2.31,1992,29.0,"Eredivisie, UEL",PSV,Brazil,CB,,4.9,9.8,8.3,2.3,1.4,0.9,0.7,55.1,2.6,0.0
André Silva,0.062,0.037,0.025,1.74,1995,25.0,"Bundesliga, UCL",RB Leipzig,Portugal,ST,,12.5,6.9,9.2,-7.8,0.4,0.7,0.4,40.0,5.1,0.0
André Silva,-0.005,-0.021,0.016,2.8,1997,24.0,Primeira Liga,Arouca,Brazil,ST,RM,14.5,9.2,10.1,11.2,0.8,0.6,1.2,39.0,5.4,0.0
André Vidigal,-0.064,-0.077,0.014,1.94,1998,22.0,Primeira Liga,Marítimo,Portugal,LW,"RB, ST, LM",12.2,9.3,8.9,-11.7,0.8,1.1,0.5,32.6,4.3,0.0
