Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
Marko Vejinović,-0.114,-0.091,-0.023,0.68,1990,30.0,Eredivisie,ADO Den Haag,Netherlands,CM,"DM, RM",13.7,14.5,10.4,-6.9,1.7,1.7,4.1,52.3,4.2,0.0
Marlon,0.022,0.019,0.003,2.72,1995,24.0,Serie A,Sassuolo,Brazil,CB,LW,4.8,7.8,6.4,-4.6,1.8,1.1,0.6,53.8,2.3,0.0
Marlos,-0.004,-0.01,0.006,0.0,1988,32.0,"Euros, UCL","Shakhtar Donetsk, Ukraine",Ukraine,CM,"RW, DM, RM",11.2,11.6,8.8,-6.0,1.2,1.0,0.8,43.0,3.9,0.0
Marquinhos,0.129,0.044,0.086,5.03,1994,26.0,"Copa America, Ligue 1, UCL","Paris Saint-Germain, Brazil",Brazil,CB,CM,4.5,7.7,6.8,5.3,1.4,1.1,0.3,60.1,2.1,0.0
Marshall Munetsi,-0.015,-0.024,0.009,2.46,1996,24.0,Ligue 1,Reims,Zimbabwe,CM,"CB, DM",8.3,6.9,8.0,-2.9,2.8,1.2,0.5,58.9,2.9,0.0
Marten de Roon,0.076,0.03,0.046,5.95,1991,29.0,"UCL, Euros, Serie A","Netherlands, Atalanta",Netherlands,CM,DM,7.7,10.3,8.7,-1.5,2.2,1.5,0.5,58.4,2.8,0.0
Martin Agirregabiria,-0.022,-0.021,-0.001,1.9,1996,24.0,La Liga,Deportivo Alavés,Spain,RB,"LB, ST, RM",9.1,8.7,9.8,-3.6,2.0,1.4,2.0,48.1,3.3,0.0
Martin Angha,-0.097,-0.074,-0.024,1.78,1994,26.0,Eredivisie,Fortuna Sittard,Switzerland,CB,RB,4.6,7.0,8.1,-7.4,1.7,1.1,0.7,59.1,2.1,0.0
Martin Bjørnbak,-0.034,-0.012,-0.022,0.0,1992,28.0,UEL,Molde,Norway,CB,,7.7,8.0,8.5,-3.1,1.6,1.0,0.8,56.5,3.0,0.0
Martin Braithwaite,0.086,0.082,0.004,2.41,1991,29.0,"UCL, La Liga, Euros","Denmark, Barcelona",Denmark,ST,LW,9.0,5.6,8.4,-14.4,0.8,0.6,0.6,46.8,4.8,0.0
Martin Dúbravka,-0.007,0.011,-0.017,1.56,1989,31.0,"Premier League, Euros","Slovakia, Newcastle United",Slovakia,GK,,4.9,5.2,8.5,-3.1,0.7,0.6,0.6,53.6,1.9,-0.2
Martin Ellingsen,0.019,0.024,-0.005,0.0,1995,25.0,UEL,Molde,Norway,DM,"CB, LM, CM",10.1,10.7,8.9,8.5,1.3,1.4,0.7,59.5,3.9,0.0
Martin Erlic,-0.0,0.001,-0.001,2.5,1998,22.0,Serie A,Spezia,Croatia,CB,,5.5,7.8,7.7,5.8,2.3,1.0,0.4,53.4,2.3,0.0
Martin Fraisl,-0.143,-0.062,-0.082,0.4,1993,27.0,Eredivisie,ADO Den Haag,Austria,GK,,5.5,5.0,8.7,-3.1,0.7,0.5,0.6,52.6,1.8,4.7
Martin Hinteregger,0.047,0.023,0.024,4.41,1992,27.0,"Bundesliga, Euros","Austria, Eintracht Frankfurt",Austria,CB,,6.6,9.5,9.2,-5.5,1.7,1.8,0.4,63.9,2.9,0.0
Martin Hongla,-0.005,0.006,-0.011,3.04,1998,22.0,"UEL, Belgian Pro League",Antwerp,Cameroon,CM,"CB, DM",11.6,11.9,8.7,12.3,1.5,1.0,0.7,57.5,3.3,0.0
Martin Koscelník,-0.037,-0.028,-0.009,0.0,1995,25.0,"UEL, Euros","Slovakia, Slovan Liberec",Slovakia,RB,,9.4,9.1,9.9,-4.1,1.7,1.3,1.0,42.7,3.9,0.0
Martin Terrier,0.006,0.002,0.004,3.5,1997,23.0,"Ligue 1, UCL",Rennes,France,ST,"LW, LM",14.2,7.3,8.2,11.2,1.1,1.0,0.3,44.5,5.1,0.0
Martin Ødegaard,0.072,0.054,0.018,2.12,1998,21.0,"UEL, Premier League","Real Madrid, Arsenal",Norway,AM,RM,15.0,11.5,9.2,0.5,1.0,0.8,2.4,37.9,5.2,0.0
Martin Škrtel,-0.013,-0.012,-0.001,0.0,1984,35.0,UCL,Başakşehir,Slovakia,CB,,8.6,7.9,8.3,-3.1,1.7,1.3,0.9,53.9,3.0,0.0
Martín Cáceres,0.001,0.001,0.0,3.11,1987,33.0,"Copa America, Serie A","Fiorentina, Uruguay",Uruguay,CB,"RB, WB",6.7,9.7,8.8,-1.9,1.1,0.9,0.8,51.2,2.7,0.0
Martín Merquelanz,0.026,0.028,-0.002,0.87,1995,25.0,"UEL, La Liga",Real Sociedad,Spain,LW,"LB, RW, DM, LM, RM",11.5,9.3,10.5,-8.8,1.2,1.1,2.9,48.0,4.8,0.0
Martín Montoya,0.017,0.025,-0.008,0.37,1991,29.0,La Liga,Real Betis,Spain,RB,,9.0,9.9,9.7,-3.6,1.4,1.2,1.3,57.6,3.5,0.0
Martín Zubimendi,0.032,0.016,0.016,3.07,1999,21.0,"UEL, La Liga",Real Sociedad,Spain,DM,"CB, CM",9.0,11.1,7.2,-6.9,2.5,1.3,0.4,63.7,2.9,0.0
Marvelous Nakamba,0.008,0.003,0.005,1.08,1994,26.0,Premier League,Aston Villa,Zimbabwe,DM,CM,6.6,6.5,7.6,-3.1,2.1,1.7,0.7,48.0,3.0,0.0
Marvin Friedrich,0.027,0.009,0.018,4.86,1995,24.0,Bundesliga,Union Berlin,Germany,CB,,6.8,9.7,8.7,13.3,1.8,1.1,0.4,56.6,2.6,0.0
Marvin Plattenhardt,-0.013,-0.003,-0.009,1.38,1992,28.0,Bundesliga,Hertha Berlin,Germany,LB,,10.2,11.1,10.8,-3.6,0.8,1.2,2.8,53.0,3.4,0.0
Marvin Zeegelaar,0.0,-0.001,0.001,2.41,1990,29.0,Serie A,Udinese,Netherlands,WB,CB,9.4,9.6,9.7,-5.7,1.7,1.3,0.5,52.6,2.9,0.0
Marwan Kabha,-0.029,-0.027,-0.002,0.0,1991,29.0,UEL,Be'er Sheva,Israel,CB,,8.8,8.1,8.3,-3.6,1.9,1.4,0.8,58.2,2.8,0.0
Marwin Hitz,0.032,0.01,0.022,2.28,1987,32.0,"Bundesliga, UCL",Borussia Dortmund,Switzerland,GK,,3.1,2.9,6.8,-3.1,0.5,0.5,0.5,52.6,1.4,1.8
Maryan Shved,0.014,0.007,0.007,1.17,1997,23.0,Belgian Pro League,Mechelen,Ukraine,RW,"AM, LW, LM",13.7,10.7,9.6,-5.2,1.4,1.5,0.7,44.7,5.6,0.0
Masaya Okugawa,-0.016,-0.014,-0.002,1.16,1996,24.0,"Bundesliga, UCL","Arminia Bielefeld, RB Salzburg",Japan,CM,"AM, RW, LM, RM",9.5,8.1,7.7,-1.0,1.3,1.1,0.9,42.8,3.4,0.0
Mason Greenwood,0.097,0.092,0.005,3.86,2001,18.0,"UEL, Premier League",Manchester United,England,RW,"AM, ST",11.3,8.4,8.2,-0.0,0.6,0.8,0.5,39.2,5.1,0.0
Mason Holgate,0.028,0.008,0.02,3.66,1996,23.0,Premier League,Everton,England,RB,CB,6.3,7.5,9.6,-2.9,1.8,1.7,0.9,59.9,2.7,0.0
Mason Mount,0.143,0.091,0.051,7.13,1999,21.0,"Euros, Premier League, UCL","Chelsea, England",England,AM,"DM, LW, LM, CM",15.4,14.2,10.3,-8.5,1.4,1.5,6.5,38.5,7.0,0.0
Massadio Haïdara,0.021,0.004,0.017,3.29,1992,27.0,Ligue 1,Lens,Mali,WB,"LB, CB, LW",8.7,10.6,9.1,-3.3,1.8,1.6,0.6,57.1,3.4,0.0
Massimo Bruno,-0.02,-0.019,-0.002,0.73,1993,26.0,Belgian Pro League,Charleroi,Belgium,AM,"RW, LW, RM",13.4,10.3,9.8,-0.5,1.1,1.5,1.6,45.4,4.9,0.0
Matej Mitrović,-0.039,-0.034,-0.004,0.25,1993,26.0,Belgian Pro League,Club Brugge,Croatia,CB,,7.6,8.0,8.5,-3.6,1.4,1.1,1.0,50.0,3.3,0.0
Mateo Barać,-0.002,-0.001,-0.001,0.0,1994,26.0,UEL,Rapid Wien,Croatia,CB,,7.9,9.0,9.6,-3.6,1.6,1.0,0.9,53.0,3.0,0.0
Mateo Cassierra,-0.025,-0.017,-0.008,2.39,1997,23.0,Primeira Liga,Belenenses SAD,Colombia,ST,CM,13.5,9.4,7.3,3.6,0.7,0.6,0.4,35.6,4.7,0.0
Mateo Klimowicz,0.021,0.017,0.003,1.85,2000,20.0,Bundesliga,Stuttgart,Germany,AM,"RW, ST, CM, WB",12.4,8.7,8.3,-11.6,0.8,1.3,0.6,48.9,4.6,0.0
Mateo Kovačić,0.084,0.061,0.023,3.68,1994,26.0,"Euros, Premier League, UCL","Chelsea, Croatia",Croatia,CM,"DM, LM, RM",11.5,14.6,8.8,-9.6,1.2,1.7,0.4,47.9,4.7,0.0
Mateo Musacchio,0.005,0.005,0.0,0.37,1990,29.0,"UCL, Serie A","AC Milan, Lazio",Argentina,CB,,7.4,8.6,8.4,-3.1,1.6,1.2,0.9,44.6,3.2,0.0
Mateo Pavlović,-0.024,-0.018,-0.006,1.33,1990,30.0,Ligue 1,Angers,Bosnia and Herzegovina,CB,,6.2,6.5,6.9,-5.1,1.8,0.9,0.6,52.5,2.2,0.0
Mateo Sušić,-0.031,-0.019,-0.011,0.0,1990,29.0,UEL,CFR Cluj,Bosnia and Herzegovina,RB,,10.2,9.9,10.1,-3.1,1.9,1.0,1.2,49.0,3.4,0.0
